,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,603806.SH,20220609,76.34,63032.6988,3.36,46.2772,-1590.7699999999998,-0.02523721862278884,38.02,-31.51
1,603806.SH,20220607,80.5,53988.6401,3.28,48.799,-1546.87,-0.02865176817076376,38.02,-31.51
2,603806.SH,20220602,77.75,48998.287599999996,3.13,47.1319,-2870.5299999999997,-0.05858429223963329,38.02,-31.51
3,603806.SH,20220531,79.34,42941.7423,3.02,48.0958,6744.369999999998,0.1570586016953485,38.02,-31.51
4,603806.SH,20220517,105.35,50120.1581,2.96,45.6164,-992.2099999999996,-0.019796625501865676,38.02,-31.51
5,603806.SH,20220512,102.2,68214.5716,3.0,44.2525,4871.16,0.07140937611634873,38.02,-31.51
6,603806.SH,20220511,106.43,107641.93149999999,3.0,46.0841,4058.500000000002,0.03770370842890349,38.02,-31.51
7,603806.SH,20220429,92.74,86358.31289999999,3.19,40.1563,629.7399999999998,0.007292175806273768,53.2,40.35
8,603806.SH,20220428,91.98,76287.1586,3.29,39.8273,5270.43,0.06908672569173392,53.2,40.35
9,603806.SH,20220420,99.55,33670.7183,3.05,43.1051,-1101.24,-0.03270616296890821,53.2,40.35
10,603806.SH,20220406,108.45,60943.590599999996,2.99,46.9587,-4134.3499999999985,-0.06783896320017611,53.2,40.35
11,603806.SH,20220401,114.95,34283.683000000005,2.96,49.7732,-1891.2099999999996,-0.055163559877741235,53.2,40.35
12,603806.SH,20220330,118.7,59611.4743,2.95,51.397,-1676.710000000001,-0.028127303001462604,53.2,40.35
13,603806.SH,20220323,114.0,67711.5855,2.99,49.3619,-7257.209999999998,-0.1071782612445251,53.2,40.35
14,603806.SH,20220322,113.45,91098.6642,2.92,49.1237,-5228.979999999998,-0.057399085331483905,53.2,40.35
15,603806.SH,20220318,124.7,93128.5108,2.91,53.995,-5131.889999999999,-0.05510546615548371,63.27,53.37
16,603806.SH,20220314,118.0,54206.6194,2.89,71.7123,7351.1100000000015,0.1356127735204236,63.27,53.37
17,603806.SH,20220301,119.53,75622.9304,2.84,72.6421,-1098.800000000001,-0.01452998441329908,63.27,53.37
18,603806.SH,20220228,118.64,47443.9217,2.79,72.1013,3128.23,0.065935316641415,63.27,53.37
19,603806.SH,20220225,116.3,47701.4076,2.8,70.6792,509.27000000000044,0.010676204867380065,63.27,53.37
20,603806.SH,20220224,114.3,80469.3986,2.76,69.4637,7204.11,0.08952608227893478,63.27,53.37
