,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,600795.SH,20220602,3.5,79069.06539999999,2.42,,-8371.079999999998,-0.10587048117556223,19.83,-50.66
1,600795.SH,20220531,3.6,70982.0485,2.24,,10484.660000000002,0.14770861396033114,19.83,-50.66
2,600795.SH,20220530,3.48,58977.051,2.09,,1170.9700000000003,0.01985467194688999,19.83,-50.66
3,600795.SH,20220527,3.52,70955.48730000001,2.23,,9381.310000000001,0.13221401694185814,19.83,-50.66
4,600795.SH,20220520,3.35,78552.5196,2.28,,-11118.980000000003,-0.1415483558849461,19.83,-50.66
5,600795.SH,20220516,3.24,98648.4696,2.21,,3962.640000000004,0.04016930030509063,19.83,-50.66
6,600795.SH,20220513,3.19,52589.2717,2.23,,4566.750000000001,0.0868380537013598,19.83,-50.66
7,600795.SH,20220512,3.13,56996.879799999995,2.17,,-3954.08,-0.06937362209781876,19.83,-50.66
8,600795.SH,20220429,3.02,86114.29250000001,1.75,,956.529999999997,0.011107679947553385,52.59,-37.46
9,600795.SH,20220427,2.8600000000000003,62709.1069,1.72,,10372.56,0.16540755422558887,16.55,-142.38
10,600795.SH,20220426,2.73,65355.4152,1.73,,11289.029999999999,0.1727328939071601,44.46,-170.08
11,600795.SH,20220412,2.58,16562.5211,1.7,17.476,677.6800000000001,0.04091647617584016,14.42,-52.04
12,600795.SH,20220411,2.54,15931.853200000001,1.68,17.205,458.40999999999997,0.028773174987577713,14.42,-52.04
13,600795.SH,20220408,2.6,17662.4655,1.69,17.6115,22.82000000000039,0.00129200535451862,14.42,-52.04
14,600795.SH,20220407,2.5700000000000003,21238.5295,1.68,17.4083,2486.6899999999996,0.1170839063975686,14.42,-52.04
15,600795.SH,20220406,2.57,14053.287100000001,1.72,17.4083,-14.080000000000382,-0.0010019008293084954,14.42,-52.04
16,600795.SH,20220331,2.52,24661.8438,1.7,17.0696,1263.6400000000003,0.051238666915893794,14.42,-52.04
17,600795.SH,20220328,2.51,19889.7827,1.77,17.0018,2297.1500000000005,0.11549397168627693,14.42,-52.04
18,600795.SH,20220323,2.54,18760.3106,1.7,17.205,775.2899999999997,0.041326074846543305,14.42,-52.04
19,600795.SH,20220322,2.53,16890.9655,1.71,17.1373,-68.30999999999972,-0.004044173792196765,14.42,-52.04
