,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,000913.SZ,20220609,11030.6807,0.67,31.2273,-807.53,-0.0732076307856504,1.52,-40.65,16.36
1,000913.SZ,20220606,11835.6067,0.73,29.5094,-1981.33,-0.1674041770921637,1.52,-40.65,15.46
2,000913.SZ,20220601,15328.690100000002,0.6,28.7268,-1942.77,-0.1267407708894838,1.52,-40.65,15.05
3,000913.SZ,20220531,21052.4741,0.56,29.2422,1260.36,0.0598675478242246,1.52,-40.65,15.32
4,000913.SZ,20220530,29281.4091,0.59,28.7077,66.49000000000069,0.0022707240547382,1.52,-40.65,15.04
5,000913.SZ,20220527,27227.5669,0.6,27.7724,-16.38000000000011,-0.0006015961712686,1.52,-40.65,14.55
6,000913.SZ,20220526,40833.1829,0.55,27.5434,-3310.6399999999994,-0.0810771966541946,1.52,-40.65,14.43
7,000913.SZ,20220524,39536.5875,0.71,25.7682,-1375.7799999999988,-0.0347976415516386,1.52,-40.65,13.5
8,000913.SZ,20220523,4242.0322,0.94,25.1002,2369.5400000000004,0.5585860475080789,1.52,-40.65,13.15
9,000913.SZ,20220520,8782.037699999999,0.89,22.8096,-215.46,-0.0245341693306554,1.52,-40.65,11.95
10,000913.SZ,20220519,6536.6908,0.83,21.798,-395.66,-0.0605290983015442,1.52,-40.65,11.42
11,000913.SZ,20220518,12132.8922,0.84,22.0461,730.3100000000001,0.0601925730453617,1.52,-40.65,11.55
12,000913.SZ,20220516,5903.0207,0.67,20.71,-723.2799999999999,-0.1225270987106651,1.52,-40.65,10.85
13,000913.SZ,20220513,4450.1638,0.64,20.6146,-73.37,-0.0164870335784044,1.52,-40.65,10.8
14,000913.SZ,20220512,5931.4357,0.56,20.042,-1142.89,-0.1926835352864062,1.52,-40.65,10.5
15,000913.SZ,20220511,9864.5897,0.52,20.3092,1310.96,0.1328955425282411,1.52,-40.65,10.64
16,000913.SZ,20220510,2917.7753,0.64,20.1947,6.520000000000024,0.0022345792014895,1.52,-40.65,10.58
17,000913.SZ,20220505,6440.6032,0.62,20.2901,364.91,0.0566577366542313,1.52,-40.65,10.63
18,000913.SZ,20220429,5879.718,0.58,18.9349,13.490000000000007,0.0022943277211594,1.52,-40.65,9.92
19,000913.SZ,20220427,5469.1745,0.4,20.2423,-424.37000000000006,-0.077593062719063,29.54,5.87,10.69
20,000913.SZ,20220426,4194.5994,0.45,20.7346,499.2000000000001,0.1190101729380879,29.54,5.87,10.95
21,000913.SZ,20220425,5032.5067,0.42,20.7725,-76.1,-0.015121688759997,29.54,5.87,10.97
22,000913.SZ,20220422,2524.0128,0.46,21.3595,-45.30000000000001,-0.017947611042226,29.54,5.87,11.28
23,000913.SZ,20220420,4796.115,0.51,22.4956,506.84,0.1056771991497284,29.54,5.87,11.88
24,000913.SZ,20220414,1976.8274,0.43,21.1891,-33.139999999999986,-0.0167642354613255,29.54,5.87,11.19
