,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,603486.SH,20220531,117.15,68473.6275,4.79,33.4459,6029.92,0.0880619330413012,43.9,27.2
1,603486.SH,20220526,96.51,18476.546,4.94,27.5532,-225.4299999999996,-0.012200873474944918,43.9,27.2
2,603486.SH,20220524,100.3,31727.446600000003,5.05,28.6353,-924.4600000000003,-0.02913754805594725,43.9,27.2
3,603486.SH,20220517,102.5,23319.5056,5.12,29.2634,-1224.53,-0.05251097604745102,43.9,27.2
4,603486.SH,20220511,99.8,38634.4125,4.97,28.4925,-1369.4499999999998,-0.03544637827739712,43.9,27.2
5,603486.SH,20220428,103.5,24168.999499999998,4.76,29.5489,1739.7400000000002,0.07198229285411671,43.9,27.2
6,603486.SH,20220414,108.59,34083.6955,5.54,97.1948,575.4399999999996,0.016883145784470453,99.04,432.05
7,603486.SH,20220411,96.73,28091.798700000003,5.6,86.5793,-1830.84,-0.06517347000639015,99.04,432.05
8,603486.SH,20220407,104.36,21193.8921,5.63,93.4087,-2339.35,-0.11037849909597303,99.04,432.05
9,603486.SH,20220406,107.63,19579.2755,5.65,96.3355,102.9199999999999,0.005256578569518566,99.04,432.05
10,603486.SH,20220331,108.66,22391.6431,5.71,97.2574,-1463.1799999999998,-0.06534491432654176,99.04,432.05
11,603486.SH,20220330,110.88,30040.0952,5.66,99.2445,-715.8700000000002,-0.023830483732954356,99.04,432.05
12,603486.SH,20220325,109.58,21314.2939,5.55,98.0809,257.3,0.012071711181574728,99.04,432.05
13,603486.SH,20220323,111.76,18995.5016,5.54,100.0321,1205.3100000000004,0.06345239127562709,99.04,432.05
14,603486.SH,20220322,110.86,19941.923199999997,5.51,99.2266,-295.10999999999996,-0.01479847239608264,99.04,432.05
15,603486.SH,20220318,109.9,24117.220800000003,5.58,98.3673,180.65999999999985,0.007490912883295402,99.04,432.05
16,603486.SH,20220316,107.0,52591.19840000001,5.49,95.7716,-1780.0100000000002,-0.03384615780118827,99.04,432.05
17,603486.SH,20220315,103.71,52032.188,5.41,92.8269,-7044.72,-0.13539157722907982,99.04,432.05
18,603486.SH,20220314,110.01,46041.814,5.32,98.4658,-9431.22,-0.20484032188653556,99.04,432.05
19,603486.SH,20220308,113.92,27714.7067,5.08,101.9654,117.27999999999986,0.004231688297101837,99.04,432.05
20,603486.SH,20220302,129.75,19715.181,4.92,116.1343,-454.54000000000013,-0.023055329798899647,99.04,432.05
21,603486.SH,20220301,133.26,26121.0102,4.92,119.2759,-526.1499999999996,-0.02014278911770417,99.04,432.05
22,603486.SH,20220228,135.47,28375.9275,4.86,121.254,101.5300000000002,0.0035780328237729037,99.04,432.05
23,603486.SH,20220225,138.35,27778.1597,4.82,123.8318,-1531.6100000000004,-0.05513720190758355,99.04,432.05
24,603486.SH,20220214,124.5,31814.7995,4.89,111.4352,-2876.0800000000004,-0.09040069543735456,99.04,432.05
25,603486.SH,20220210,124.62,22437.9918,4.98,111.5426,741.13,0.033030139533253594,99.04,432.05
26,603486.SH,20220128,135.0,31911.347499999996,5.25,120.637,-820.3299999999999,-0.025706529628684593,99.04,432.05
27,603486.SH,20220125,135.59,31558.132900000004,5.2,121.1642,-2041.4500000000003,-0.06468855449936964,99.04,432.05
28,603486.SH,20220121,136.47,26403.643099999998,5.14,121.9506,1551.2299999999998,0.058750604760295366,99.04,432.05
29,603486.SH,20220120,137.62,24316.8403,5.19,122.9783,1134.08,0.04663763819676851,99.04,432.05
30,603486.SH,20220112,147.96,30992.515399999997,5.28,132.2182,-2709.67,-0.08742981862001431,99.04,432.05
31,603486.SH,20220107,148.0,37838.0896,5.45,132.0311,196.83000000000038,0.005201901102322047,99.04,432.05
32,603486.SH,20220104,147.76999999999998,40070.9344,5.42,131.8259,257.67999999999984,0.006430596237855632,99.04,432.05
33,603486.SH,20211229,155.38,58945.883400000006,5.4,138.6148,1468.46,0.024912002591176704,99.04,432.05
34,603486.SH,20211222,148.84,39058.0624,5.3,132.7804,965.5399999999995,0.024720632327117166,99.04,432.05
35,603486.SH,20211210,176.35,81610.0713,5.28,157.3222,453.7000000000007,0.00555936286750923,99.04,432.05
36,603486.SH,20211209,175.26,92548.4038,5.19,156.3498,2971.4800000000005,0.03210730685773319,99.04,432.05
