,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,300302.SZ,20220609,3638.369400000001,0.0,,-601.8199999999999,-0.165409262731816,108.6,2775.88,7.61
1,300302.SZ,20220608,4452.4705,0.0,,269.6,0.060550653844871,108.6,2775.88,7.87
2,300302.SZ,20220607,3252.9295,0.0,,-408.11,-0.1254592206809277,108.6,2775.88,7.79
3,300302.SZ,20220602,4367.2182,0.0,,-619.42,-0.141833994005612,108.6,2775.88,7.75
4,300302.SZ,20220601,3206.7739,0.0,,-432.72,-0.1349393544708593,108.6,2775.88,7.58
5,300302.SZ,20220530,2900.2232,0.0,,-103.53,-0.0356972525424939,108.6,2775.88,7.37
6,300302.SZ,20220527,3141.7933000000003,0.0,,-511.05,-0.1626618784883142,108.6,2775.88,7.33
7,300302.SZ,20220526,2963.0157,0.0,,-258.63,-0.0872860714170363,108.6,2775.88,7.42
8,300302.SZ,20220525,2571.7647,0.0,,-180.77000000000004,-0.070290256336437,108.6,2775.88,7.35
9,300302.SZ,20220524,3714.4718,0.0,,-596.6800000000001,-0.160636567492584,108.6,2775.88,7.21
10,300302.SZ,20220523,3165.8516,0.0,,195.05,0.061610594760664,108.6,2775.88,7.64
11,300302.SZ,20220520,2497.6198,0.0,,178.97000000000003,0.0716562224562761,108.6,2775.88,7.57
12,300302.SZ,20220519,2406.1553,0.0,,-224.61,-0.0933480893772733,108.6,2775.88,7.45
13,300302.SZ,20220518,2839.6535,0.0,,-281.88,-0.0992656322329467,108.6,2775.88,7.44
14,300302.SZ,20220517,2801.2086,0.0,,-523.79,-0.1869871454771344,108.6,2775.88,7.36
15,300302.SZ,20220516,2158.3482,0.0,,-135.81000000000003,-0.0629231187071669,108.6,2775.88,7.43
16,300302.SZ,20220513,1996.4881,0.0,,-167.23,-0.0837620820279369,108.6,2775.88,7.59
17,300302.SZ,20220512,3327.0913,0.0,,-469.59,-0.1411413026146893,108.6,2775.88,7.59
18,300302.SZ,20220510,3000.0005,0.0,,-206.6,-0.0688666551888908,108.6,2775.88,7.52
19,300302.SZ,20220428,2984.4779,0.0,86.7752,-207.51,-0.0695297492402272,40.3,-122.05,6.63
20,300302.SZ,20220427,3660.6979,0.0,87.037,373.6700000000001,0.1020761642199428,40.3,-122.05,6.65
21,300302.SZ,20220426,2871.6310000000003,0.0,81.1473,-10.649999999999997,-0.0037086937701954,40.3,-122.05,6.2
22,300302.SZ,20220425,4507.9292000000005,0.0,83.6341,-533.8,-0.1184135722451008,40.3,-122.05,6.39
23,300302.SZ,20220422,1790.3592,0.0,93.9738,-148.55,-0.0829721767564855,40.3,-122.05,7.18
24,300302.SZ,20220421,3339.4088,0.0,94.1047,-721.73,-0.2161250817809427,40.3,-122.05,7.19
25,300302.SZ,20220420,1939.9834,0.0,99.6017,-119.57000000000002,-0.0616345480069571,40.3,-122.05,7.61
26,300302.SZ,20220419,1584.3062,0.0,99.6017,4.919999999999988,0.0031054602954908,40.3,-122.05,7.61
