,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,000908.SZ,20220609,2950.9504,0.0,,-194.42,-0.0658838589764165,50.08,-87.88,3.32
1,000908.SZ,20220606,3291.6806,0.0,,-200.64000000000004,-0.0609536660391655,50.08,-87.88,3.34
2,000908.SZ,20220601,3150.5559000000003,0.0,,32.45999999999998,0.0103029436805104,50.08,-87.88,3.33
3,000908.SZ,20220531,3321.1795,0.0,,-154.57,-0.0465406943527141,50.08,-87.88,3.36
4,000908.SZ,20220530,2489.3377,0.0,,-158.97000000000003,-0.0638603593236867,50.08,-87.88,3.34
5,000908.SZ,20220527,2969.5391,0.0,,6.099999999999994,0.002054190833857,50.08,-87.88,3.37
6,000908.SZ,20220526,3202.0636,0.0,,11.52000000000001,0.0035976799461447,50.08,-87.88,3.39
7,000908.SZ,20220524,6603.8722,0.0,,-1019.44,-0.1543700376273181,50.08,-87.88,3.31
8,000908.SZ,20220523,6982.7841,0.0,,-207.13,-0.0296629534915736,50.08,-87.88,3.48
9,000908.SZ,20220520,7884.813899999999,0.0,,-144.92999999999995,-0.0183809030673507,50.08,-87.88,3.43
10,000908.SZ,20220519,11744.3471,0.0,,-1038.85,-0.0884553216244775,50.08,-87.88,3.45
11,000908.SZ,20220518,22881.3224,0.0,,-4069.15,-0.1778371865430295,50.08,-87.88,3.62
12,000908.SZ,20220516,3300.6973,0.0,,-42.10000000000002,-0.0127548806126511,50.08,-87.88,3.5
13,000908.SZ,20220513,3232.6416,0.0,,-159.70999999999998,-0.0494054150636433,50.08,-87.88,3.48
14,000908.SZ,20220512,4866.4109,0.0,,-169.95999999999998,-0.0349251231539038,50.08,-87.88,3.48
15,000908.SZ,20220511,6266.971,0.0,,-626.51,-0.0999701450668911,50.08,-87.88,3.43
16,000908.SZ,20220510,5629.6304,0.0,,428.35,0.0760884764299979,50.08,-87.88,3.52
17,000908.SZ,20220505,5378.2595,0.0,,30.379999999999995,0.0056486675661522,50.08,-87.88,3.28
18,000908.SZ,20220429,5184.3649,0.0,,279.5,0.0539121002072983,-40.23,-80.66,3.17
19,000908.SZ,20220427,6209.5015,0.0,,90.64999999999996,0.0145985953944934,-40.23,-80.66,3.09
20,000908.SZ,20220426,5460.854,0.0,,-116.52999999999996,-0.0213391531800703,-40.23,-80.66,3.05
21,000908.SZ,20220425,7551.8038,0.0,,-14.220000000000034,-0.0018829938351947,-40.23,-80.66,3.18
22,000908.SZ,20220422,6491.5227,0.0,,-240.79,-0.0370929920648663,-40.23,-80.66,3.44
23,000908.SZ,20220421,11005.8321,0.0,,-1850.47,-0.1681354015931244,-40.23,-80.66,3.54
24,000908.SZ,20220420,4279.0314,0.0,,217.89,0.0509204022199977,-40.23,-80.66,3.81
25,000908.SZ,20220414,5935.758,0.0,,-362.1999999999999,-0.0610200078911572,-40.23,-80.66,4.01
26,000908.SZ,20220413,6335.615400000001,0.0,,-149.25,-0.0235573011581479,-40.23,-80.66,4.0
27,000908.SZ,20220412,6914.4625,0.0,,486.12,0.0703048140039808,-40.23,-80.66,4.12
28,000908.SZ,20220411,9108.8033,0.0,,-583.2099999999999,-0.0640270714814974,-40.23,-80.66,4.02
29,000908.SZ,20220408,12846.1555,0.0,,-976.3200000000004,-0.0760009482992791,-40.23,-80.66,4.16
30,000908.SZ,20220407,18122.7388,0.0,,-559.8699999999999,-0.0308932334223125,-40.23,-80.66,4.29
31,000908.SZ,20220401,18223.7423,0.0,,-2178.38,-0.1195352724012125,-40.23,-80.66,4.21
32,000908.SZ,20220331,24470.7995,0.0,,-1594.8799999999997,-0.0651748219341995,-40.23,-80.66,4.35
