,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600015.SH,20220607,19406.4551,2.83,3.5371,825.7099999999996,0.0425482137641922,1.65,5.06,5.41
1,600015.SH,20220606,14501.4382,2.85,3.524,1347.19,0.0929004407300787,1.65,5.06,5.39
2,600015.SH,20220602,8695.5933,2.85,3.5044,-252.5700000000001,-0.0290457466542277,1.65,5.06,5.36
3,600015.SH,20220526,8863.9535,2.9,3.4782,285.0400000000001,0.0321572084059331,1.65,5.06,5.32
4,600015.SH,20220524,12188.5869,2.88,3.439,126.26999999999998,0.0103596914913901,1.65,5.06,5.26
5,600015.SH,20220520,14295.9973,2.9,3.4848,-2349.07,-0.1643166230872189,1.65,5.06,5.33
6,600015.SH,20220519,7684.813499999999,2.88,3.4586,-756.4300000000003,-0.0984317966857621,1.65,5.06,5.29
7,600015.SH,20220517,8904.0952,2.87,3.4717,1764.35,0.1981503971341187,1.65,5.06,5.31
8,600015.SH,20220512,10164.7286,2.89,3.439,-398.7499999999999,-0.0392287896402861,1.65,5.06,5.26
9,600015.SH,20220428,19018.3475,3.05,3.8983,-1475.0599999999995,-0.0775598405697445,2.6,14.7,5.39
10,600015.SH,20220426,16538.4293,3.04,3.8911,-961.04,-0.0581095086218375,2.6,14.7,5.38
11,600015.SH,20220419,9823.5976,2.95,4.0575,-605.6600000000001,-0.0616535840189545,2.6,14.7,5.61
12,600015.SH,20220406,34589.6467,2.79,4.1442,-3350.94,-0.0968769652105177,2.6,14.7,5.73
13,600015.SH,20220331,23060.2704,2.75,4.0213,-2115.62,-0.09174306993382,2.6,14.7,5.56
14,600015.SH,20220328,14709.4461,2.74,3.92,349.5899999999999,0.0237663605837612,2.6,14.7,5.42
15,600015.SH,20220324,7636.2548,2.73,3.8622,296.33000000000004,0.0388056721208412,2.6,14.7,5.34
16,600015.SH,20220321,12768.829,2.73,3.826,-1750.5500000000002,-0.1370955786157055,2.6,14.7,5.29
17,600015.SH,20220318,20325.9727,2.74,3.8622,2246.84,0.1105403432919104,2.6,14.7,5.34
18,600015.SH,20220309,27050.8375,2.81,3.9128,1016.9699999999992,0.0375947694780244,2.6,14.7,5.41
19,600015.SH,20220307,15279.6056,2.87,4.0502,-386.6099999999997,-0.0253023546628716,2.6,14.7,5.6
20,600015.SH,20220303,23516.1831,2.86,4.1153,-882.4399999999998,-0.0375247971257716,2.6,14.7,5.69
21,600015.SH,20220217,12118.3479,2.99,4.1442,129.37999999999963,0.0106763728082109,2.6,14.7,5.73
22,600015.SH,20220210,20793.766,2.93,4.231,678.19,0.0326150635724187,2.6,14.7,5.85
23,600015.SH,20220209,22934.1231,2.89,4.2093,-1716.6100000000004,-0.0748496025993686,2.6,14.7,5.82
24,600015.SH,20220126,11835.7666,2.81,4.1081,-1552.85,-0.131199782192393,2.6,14.7,5.68
25,600015.SH,20220124,11716.3759,2.72,4.1442,790.4000000000001,0.0674611336087296,2.6,14.7,5.73
26,600015.SH,20220121,19851.1477,2.72,4.1515,-2630.8899999999994,-0.1325308762878228,2.6,14.7,5.74
