,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,000836.SZ,20220609,7378.1606,0.0,476.3804,-1665.0699999999997,-0.2256754888203436,98.55,106.31,2.57
1,000836.SZ,20220607,5173.0561,0.0,491.2093,-146.32999999999996,-0.0282869540115754,98.55,106.31,2.65
2,000836.SZ,20220606,5992.0254,0.0,496.7702,912.23,0.1522406764163583,98.55,106.31,2.68
3,000836.SZ,20220602,5084.8009,0.0,491.2093,-116.22999999999998,-0.022858318798677,98.55,106.31,2.65
4,000836.SZ,20220601,7400.344599999999,0.0,491.2093,155.88999999999993,0.0210652352594499,98.55,106.31,2.65
5,000836.SZ,20220530,17656.357500000002,0.0,502.331,336.5000000000002,0.0190582910433253,98.55,106.31,2.71
6,000836.SZ,20220527,4840.8243,0.0,481.9412,-861.8799999999999,-0.1780440574965713,98.55,106.31,2.6
7,000836.SZ,20220526,6885.5196,0.0,487.5021,103.97,0.0150998045231038,98.55,106.31,2.63
8,000836.SZ,20220524,6001.1257,0.0,468.9659,-869.1499999999999,-0.1448311605937532,98.55,106.31,2.53
9,000836.SZ,20220523,4134.701,0.0,491.2093,-219.79,-0.0531574108986357,98.55,106.31,2.65
10,000836.SZ,20220520,4749.6697,0.0,481.9412,-46.860000000000014,-0.0098659492048468,98.55,106.31,2.6
11,000836.SZ,20220519,6038.098599999999,0.0,483.7948,-25.900000000000148,-0.0042894297883774,98.55,106.31,2.61
12,000836.SZ,20220518,6870.178900000001,0.0,476.3804,-124.59,-0.0181348989325445,98.55,106.31,2.57
13,000836.SZ,20220517,3998.095,0.0,463.405,9.939999999999928,0.0024861840451514,98.55,106.31,2.5
14,000836.SZ,20220516,3816.1354,0.0,463.405,-904.56,-0.2370356146168188,98.55,106.31,2.5
15,000836.SZ,20220513,3887.4799,0.0,463.405,-268.3,-0.0690164340142311,98.55,106.31,2.5
16,000836.SZ,20220512,7256.4501,0.0,463.405,427.0700000000001,0.0588538464558586,98.55,106.31,2.5
17,000836.SZ,20220511,6450.019,0.0,450.4297,-562.9100000000001,-0.0872726111349439,98.55,106.31,2.43
18,000836.SZ,20220510,4832.5163,0.0,455.9905,-456.8399999999999,-0.0945346009489921,98.55,106.31,2.46
19,000836.SZ,20220506,4862.7275,0.0,443.0152,-206.1,-0.0423836211262095,98.55,106.31,2.39
20,000836.SZ,20220505,5461.1371,0.0,450.4297,198.17999999999995,0.0362891457165578,98.55,106.31,2.43
21,000836.SZ,20220429,6934.3879,0.0,450.4297,318.05999999999995,0.0458670620372996,98.55,106.31,2.43
22,000836.SZ,20220425,9632.874,0.0,240.6843,-1883.78,-0.1955574213884661,27.79,-2624.0,2.35
23,000836.SZ,20220422,5995.7300000000005,0.0,266.289,-357.32,-0.0595957456389797,27.79,-2624.0,2.6
24,000836.SZ,20220421,8353.0403,0.0,272.4341,-313.9599999999999,-0.0375863145302914,27.79,-2624.0,2.66
25,000836.SZ,20220420,8334.4651,0.0,287.7969,-1022.68,-0.1227049351973409,27.79,-2624.0,2.81
26,000836.SZ,20220419,11510.5342,0.0,290.8695,1060.66,0.0921468961883628,27.79,-2624.0,2.84
27,000836.SZ,20220414,5991.0352,0.0,288.8211,-77.94999999999993,-0.0130111069953319,27.79,-2624.0,2.82
28,000836.SZ,20220413,7471.7917,0.0,286.7728,-451.29,-0.060399167712344,27.79,-2624.0,2.8
29,000836.SZ,20220412,8582.2683,0.0,297.0146,328.90999999999985,0.0383243669974754,27.79,-2624.0,2.9
30,000836.SZ,20220411,13566.6489,0.0,286.7728,-2736.25,-0.2016894533181293,27.79,-2624.0,2.8
31,000836.SZ,20220408,13185.8998,0.0,300.0872,-1917.96,-0.1454553749907913,27.79,-2624.0,2.93
32,000836.SZ,20220407,14031.5716,0.0,308.2807,-1625.02,-0.1158116885495563,27.79,-2624.0,3.01
33,000836.SZ,20220401,14599.118100000002,0.0,312.3775,-1900.29,-0.1301647117985845,27.79,-2624.0,3.05
34,000836.SZ,20220331,16741.077100000002,0.0,310.3291,-2033.2799999999995,-0.1214545508544369,27.79,-2624.0,3.03
35,000836.SZ,20220330,22000.2107,0.0,316.4742,77.05999999999983,0.0035026937264741,27.79,-2624.0,3.09
36,000836.SZ,20220329,32050.437400000003,0.0,321.5952,2458.59,0.0767100295486138,27.79,-2624.0,3.14
37,000836.SZ,20220328,29502.3076,0.0,317.4984,1346.8199999999997,0.0456513442358657,27.79,-2624.0,3.1
38,000836.SZ,20220325,29660.2777,0.0,315.45,2709.09,0.0913373107089958,27.79,-2624.0,3.08
39,000836.SZ,20220322,7320.9735,0.0,293.9421,453.7099999999999,0.0619739984033544,27.79,-2624.0,2.87
40,000836.SZ,20220318,7106.015300000001,0.0,294.9663,547.94,0.0771093189174529,27.79,-2624.0,2.88
