,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600350.SH,20220608,5517.831,1.03,9.2999,-400.38000000000005,-0.0725611204837553,4.73,5.36,5.9
1,600350.SH,20220527,5390.3453,1.02,9.2053,117.82,0.0218575978796757,4.73,5.36,5.84
2,600350.SH,20220524,2983.9308,0.92,8.7009,-50.94000000000001,-0.017071441469085,4.73,5.36,5.52
3,600350.SH,20220519,4952.5321,0.89,8.7639,-297.42,-0.0600541286749055,4.73,5.36,5.56
4,600350.SH,20220516,3035.9401000000003,0.88,8.8112,96.05,0.0316376466057416,4.73,5.36,5.59
5,600350.SH,20220505,5545.675499999999,0.91,8.7482,267.8499999999999,0.0482988952382807,4.73,5.36,5.55
6,600350.SH,20220428,6718.746700000001,0.93,8.9216,-293.68000000000006,-0.0437105330968944,20.25,19.72,5.66
7,600350.SH,20220427,7861.9174,0.93,9.0161,-721.7900000000001,-0.0918083926956546,24.61,33.83,5.72
8,600350.SH,20220425,8932.635400000001,0.84,8.9373,296.96000000000004,0.033244388324637,24.61,33.83,5.67
9,600350.SH,20220421,7978.4728,0.84,8.89,555.6400000000001,0.0696424007361408,24.61,33.83,5.64
10,600350.SH,20220413,5452.0053,0.78,8.8585,-165.18,-0.0302971092122746,24.61,33.83,5.62
11,600350.SH,20220412,7251.016099999999,0.75,8.9058,-280.4999999999999,-0.0386842335103903,24.61,33.83,5.65
12,600350.SH,20220411,7751.4092,0.7,8.7955,-1596.59,-0.2059741601565816,24.61,33.83,5.58
13,600350.SH,20220407,8105.008599999999,0.66,8.7955,-644.23,-0.0794854184362,24.61,33.83,5.58
14,600350.SH,20220401,9782.7361,0.59,8.6851,-1123.8,-0.114875837241485,24.61,33.83,5.51
15,600350.SH,20220317,6484.7301,0.55,12.081,-590.45,-0.0910523631507809,31.92,54.55,5.12
16,600350.SH,20220316,7051.6871,0.56,12.199,1118.64,0.1586343784312267,31.92,54.55,5.17
17,600350.SH,20220311,3742.6236,0.63,12.5057,-90.79000000000002,-0.0242583838780902,31.92,54.55,5.3
18,600350.SH,20220310,5303.0358,0.64,12.2698,-47.11000000000004,-0.0088835907915236,31.92,54.55,5.2
19,600350.SH,20220307,3771.5458,0.68,12.8125,330.0,0.0874972802928709,31.92,54.55,5.43
20,600350.SH,20220225,3940.4602,0.65,12.8361,158.26,0.0401628215912445,31.92,54.55,5.44
21,600350.SH,20220222,3031.5148,0.67,13.2608,-135.29000000000002,-0.0446278540352169,31.92,54.55,5.62
22,600350.SH,20220221,3096.9905,0.67,13.2844,154.73000000000002,0.0499614060811617,31.92,54.55,5.63
23,600350.SH,20220216,2578.2914,0.69,13.308,84.83000000000004,0.032901634004597,31.92,54.55,5.64
24,600350.SH,20220126,2971.6189,0.72,12.4821,-259.55999999999995,-0.0873463282926353,31.92,54.55,5.29
25,600350.SH,20220121,3187.7068,0.64,12.6237,318.48999999999995,0.0999119492420068,31.92,54.55,5.35
26,600350.SH,20220104,6698.0617,0.56,12.4114,-486.91,-0.0726941646416903,31.92,54.55,5.26
27,600350.SH,20211229,5074.8999,0.5,12.1754,356.29,0.0702063108673335,31.92,54.55,5.16
28,600350.SH,20211224,3048.5454,0.49,12.1282,102.85000000000002,0.0337374014505409,31.92,54.55,5.14
29,600350.SH,20211217,5328.9734,0.54,12.0574,31.75999999999995,0.0059598721209604,31.92,54.55,5.11
30,600350.SH,20211214,8704.5046,0.58,12.0338,-483.8,-0.0555804175231293,31.92,54.55,5.1
31,600350.SH,20211213,16361.9182,0.61,12.317,98.49,0.0060194653705089,31.92,54.55,5.22
