,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,601069.SH,20220609,12.89,36961.342,0.58,112.719,8849.07,0.23941419659491803,-86.6,-133.41
1,601069.SH,20220606,11.73,8803.4537,0.8,102.5751,-294.48999999999995,-0.03345164409736146,-86.6,-133.41
2,601069.SH,20220526,11.31,8277.8835,0.7,98.9024,-342.8899999999999,-0.041422423980719214,-86.6,-133.41
3,601069.SH,20220520,11.44,11600.230899999999,0.85,100.0392,-55.8600000000001,-0.004815421389586315,-86.6,-133.41
4,601069.SH,20220518,11.16,6559.138199999999,0.74,97.5907,-556.69,-0.084872430344584,-86.6,-133.41
5,601069.SH,20220517,11.21,9265.9563,0.66,98.0279,-339.04999999999984,-0.0365909344942626,-86.6,-133.41
6,601069.SH,20220516,11.18,9220.0671,0.66,97.7656,-159.85000000000002,-0.01733718402114449,-86.6,-133.41
7,601069.SH,20220428,10.81,13972.7997,0.61,94.53,-679.8999999999999,-0.048658823900553004,-86.6,-133.41
8,601069.SH,20220427,11.26,15106.5002,0.7,98.4651,148.4699999999999,0.009828219510432994,-25.15,-5.16
9,601069.SH,20220426,10.76,17584.7608,0.6,94.0928,-1721.2800000000002,-0.09788475484977881,-25.15,-5.16
10,601069.SH,20220413,15.0,40105.889500000005,0.65,131.1702,4341.720000000001,0.10825641954656062,-25.15,-5.16
11,601069.SH,20220412,14.88,31410.163099999998,0.85,130.1209,-1778.3700000000001,-0.0566176620712931,-25.15,-5.16
12,601069.SH,20220407,14.16,19947.2448,1.16,123.8247,-3334.8900000000003,-0.16718549521185003,-7.49,-159.79
13,601069.SH,20220406,14.55,24092.1921,1.17,120.6744,795.5399999999996,0.03302065651385868,-7.49,-159.79
14,601069.SH,20220330,14.46,24339.807999999997,1.34,119.9279,-304.3200000000004,-0.012502974550990724,-7.49,-159.79
15,601069.SH,20220329,14.09,25623.4335,1.27,116.8592,-4453.610000000001,-0.17381003993863667,-7.49,-159.79
16,601069.SH,20220328,14.24,30008.887800000004,0.91,118.1033,-4870.41,-0.16229891732275392,-7.49,-159.79
17,601069.SH,20220325,14.48,38805.0344,0.73,120.0938,-1729.7999999999997,-0.04457669028635109,-7.49,-159.79
18,601069.SH,20220324,14.69,43850.6892,0.77,121.8355,3706.2,0.08451862599231393,-7.49,-159.79
19,601069.SH,20220321,14.489999999999998,47147.1458,0.81,120.1767,1326.1399999999999,0.02812768360624706,-7.49,-159.79
20,601069.SH,20220317,14.090000000000002,33460.856199999995,0.87,116.8592,-1645.8600000000001,-0.04918762359703158,-7.49,-159.79
21,601069.SH,20220309,17.26,110039.97150000001,0.69,143.1505,2535.060000000002,0.02303762864933132,-7.49,-159.79
22,601069.SH,20220308,16.93,78094.30649999999,1.0,140.4135,-3602.9400000000005,-0.04613575766883852,-7.49,-159.79
23,601069.SH,20220307,15.95,77869.88810000001,0.83,132.2856,-1094.7000000000025,-0.014058065661969307,-7.49,-159.79
24,601069.SH,20220304,15.97,77369.3896,0.89,132.4515,-5760.899999999999,-0.07445968011100865,-7.49,-159.79
25,601069.SH,20220303,17.04,76937.5375,0.79,141.3258,-3428.2599999999984,-0.04455900346433622,-7.49,-159.79
26,601069.SH,20220301,17.650000000000002,84019.1798,0.68,146.385,-3628.630000000002,-0.04318811500704512,-7.49,-159.79
27,601069.SH,20220224,16.25,91320.06899999999,0.66,134.7738,12918.45,0.14146342793499206,-7.49,-159.79
28,601069.SH,20220223,14.77,57827.762800000004,0.62,122.499,-4661.17,-0.08060436327306786,-7.49,-159.79
29,601069.SH,20220222,15.22,77151.4629,0.68,126.2312,7142.030000000001,0.09257154344898366,-7.49,-159.79
30,601069.SH,20220217,14.43,52678.8843,0.69,119.6791,7689.92,0.14597727537673003,-7.49,-159.79
31,601069.SH,20220214,13.3,42429.8836,0.77,110.3071,4991.48,0.11764067153839657,-7.49,-159.79
32,601069.SH,20220209,12.54,11220.9332,0.69,104.0039,164.76000000000022,0.014683270728320548,-7.49,-159.79
33,601069.SH,20220124,11.84,2885.1418000000003,0.53,98.1982,86.76999999999998,0.03007477830032478,-7.49,-159.79
34,601069.SH,20220119,12.13,4577.6468,0.59,100.6034,-200.10000000000002,-0.04371241573290451,-7.49,-159.79
35,601069.SH,20220118,12.15,3178.4124,0.59,100.7693,58.579999999999984,0.01843058503043846,-7.49,-159.79
36,601069.SH,20220117,12.12,3385.8404,0.61,100.5205,-491.32000000000005,-0.14511020661221954,-7.49,-159.79
37,601069.SH,20220114,12.16,5462.060100000001,0.61,100.8522,-304.3900000000001,-0.05572805762426526,-7.49,-159.79
38,601069.SH,20220110,12.22,2757.417,0.6,101.3499,-180.45999999999998,-0.06544530624131206,-7.49,-159.79
39,601069.SH,20220106,12.38,3023.2875,0.59,102.6769,237.92,0.07869579059219475,-7.49,-159.79
40,601069.SH,20220105,12.35,4979.1821,0.59,102.4281,104.63999999999999,0.021015499714300466,-7.49,-159.79
41,601069.SH,20220104,12.4,4884.2121,0.62,102.8427,-171.82000000000008,-0.0351786524586023,-7.49,-159.79
42,601069.SH,20211230,12.04,3015.8748,0.6,99.857,-294.4699999999999,-0.09763999486981353,-7.49,-159.79
43,601069.SH,20211229,12.1,1920.2386,0.58,100.3546,-100.35999999999999,-0.05226433840044669,-7.49,-159.79
44,601069.SH,20211223,12.18,3355.4543,0.57,101.0181,-260.87,-0.07774506122762573,-7.49,-159.79
45,601069.SH,20211220,12.2,4708.750099999999,0.56,101.184,253.06,0.053742499522325474,-7.49,-159.79
46,601069.SH,20211208,12.54,3986.1045,0.6,104.0039,-166.42000000000002,-0.04175003440075392,-7.49,-159.79
47,601069.SH,20211202,12.56,7313.801700000001,0.63,104.1698,130.91000000000008,0.017899036010232554,-7.49,-159.79
