,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600343.SH,20220609,9150.3564,0.07,,-817.03,-0.0892894182788333,15.07,-24.79,10.39
1,600343.SH,20220608,12392.255,0.07,,-107.14999999999986,-0.0086465296267709,15.07,-24.79,10.68
2,600343.SH,20220606,17465.0692,0.07,,-2886.2,-0.1652555719618906,15.07,-24.79,10.9
3,600343.SH,20220527,20106.4928,0.07,,807.3200000000002,0.0401522039686603,15.07,-24.79,10.4
4,600343.SH,20220526,9689.1931,0.07,,573.4999999999999,0.059189655328471,15.07,-24.79,10.05
5,600343.SH,20220513,6684.9666,0.07,,-107.67999999999996,-0.016107784293193,15.07,-24.79,9.45
6,600343.SH,20220429,8392.3773,0.07,,483.5799999999999,0.0576213369244016,15.07,-24.79,8.55
7,600343.SH,20220428,4849.0678,0.07,182.5907,-196.45,-0.0405129414771226,2.28,-5076.75,7.9
8,600343.SH,20220427,7204.3973,0.07,183.9774,-145.26999999999998,-0.0201640739607739,2.28,-5076.75,7.96
9,600343.SH,20220425,11627.4946,0.07,191.1424,-2546.36,-0.218994726516579,2.28,-5076.75,8.27
10,600343.SH,20220422,5719.2651,0.07,212.4061,-712.5699999999999,-0.1245911821782837,2.28,-5076.75,9.19
11,600343.SH,20220421,9282.2407,0.07,218.1843,-260.2800000000001,-0.0280406432468401,2.28,-5076.75,9.44
12,600343.SH,20220419,10242.1125,0.07,233.901,-1144.0700000000002,-0.111702541834021,2.28,-5076.75,10.12
13,600343.SH,20220413,11379.636,0.07,224.1936,848.2399999999998,0.0745401698261701,2.28,-5076.75,9.7
14,600343.SH,20220411,11727.4515,0.07,212.175,-1487.99,-0.1268809340204903,2.28,-5076.75,9.18
15,600343.SH,20220408,5181.3278,0.07,226.0426,61.46000000000006,0.011861824299169,2.28,-5076.75,9.78
16,600343.SH,20220407,7103.2205,0.07,229.0473,253.61,0.0357035234933224,2.28,-5076.75,9.91
17,600343.SH,20220406,5341.049300000001,0.07,229.9718,-457.36,-0.0856311137214179,2.28,-5076.75,9.95
18,600343.SH,20220331,4822.1476,0.07,226.5049,-257.5700000000001,-0.0534139602031261,2.28,-5076.75,9.8
19,600343.SH,20220316,9163.2037,0.07,231.3586,-703.5899999999999,-0.0767842801530211,2.28,-5076.75,10.01
20,600343.SH,20220311,7372.188700000001,0.07,237.1367,-159.8,-0.0216760593770476,2.28,-5076.75,10.26
21,600343.SH,20220310,7745.6514,0.07,234.3632,-35.38999999999997,-0.004569015331622,2.28,-5076.75,10.14
22,600343.SH,20220307,12049.9231,0.07,246.8441,-1816.36,-0.1507362316693954,2.28,-5076.75,10.68
23,600343.SH,20220304,12112.5418,0.07,255.6269,-1685.4600000000005,-0.1391499841924178,2.28,-5076.75,11.06
24,600343.SH,20220225,24097.3802,0.07,271.1125,366.2800000000002,0.0151999925701467,2.28,-5076.75,11.73
25,600343.SH,20220222,14298.0683,0.07,261.4051,1348.3000000000002,0.0942994516259235,2.28,-5076.75,11.31
26,600343.SH,20220221,9722.2182,0.07,265.1032,-130.57000000000005,-0.0134300626990659,2.28,-5076.75,11.47
27,600343.SH,20220216,10502.1451,0.07,262.5608,-129.88,-0.0123669972908677,2.28,-5076.75,11.36
28,600343.SH,20220210,11454.0993,0.07,260.0184,279.1800000000001,0.0243738065026204,2.28,-5076.75,11.25
