,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,600507.SH,20220608,8.520000000000001,28350.0059,3.06,7.272,2036.2000000000003,0.07182361820954683,29.46,-2.08
1,600507.SH,20220602,8.33,22258.7595,3.01,7.1099,2.3199999999994816,0.00010422862963227944,29.46,-2.08
2,600507.SH,20220527,8.25,19080.932699999998,3.05,7.0416,48.000000000000455,0.0025156002987212706,29.46,-2.08
3,600507.SH,20220520,8.25,17012.624799999998,3.18,7.0416,1518.73,0.08927076320404129,29.46,-2.08
4,600507.SH,20220518,8.18,12896.509399999999,3.18,6.9818,3172.6100000000006,0.2460053260613295,29.46,-2.08
5,600507.SH,20220516,8.18,15672.103400000002,3.24,6.9818,-1084.3199999999997,-0.06918790492410863,29.46,-2.08
6,600507.SH,20220510,8.069999999999999,30737.865100000003,3.22,6.8879,-2730.7400000000007,-0.08883961170094408,29.46,-2.08
7,600507.SH,20220429,8.4,40862.8473,3.47,6.6289,5345.740000000002,0.1308215250091004,29.46,-2.08
8,600507.SH,20220427,8.16,30404.7161,3.55,6.4395,188.09000000000037,0.006186211355546923,30.59,27.65
9,600507.SH,20220426,8.03,25340.6018,3.6,6.3369,-803.5,-0.031708007818504136,30.59,27.65
10,600507.SH,20220414,8.77,37046.1207,3.84,6.9209,1634.1299999999992,0.04411069146033418,30.59,27.65
11,600507.SH,20220413,8.62,32451.350599999998,3.84,6.8025,1936.4199999999996,0.05967147635451572,30.59,27.65
12,600507.SH,20220412,8.6,29128.0798,3.85,6.7867,939.5499999999994,0.032255816602095394,30.59,27.65
13,600507.SH,20220411,8.59,37881.6519,3.96,6.7788,-1011.6700000000001,-0.026706068749868854,30.59,27.65
14,600507.SH,20220406,8.96,91546.6112,4.15,7.0708,1020.1499999999996,0.011143503693121955,30.59,27.65
15,600507.SH,20220328,8.4,50386.2039,4.76,6.6289,6866.869999999999,0.136284726145047,30.59,27.65
16,600507.SH,20220325,8.13,29533.547700000003,4.8,6.4158,-215.39,-0.007293062187716783,30.59,27.65
17,600507.SH,20220324,8.25,30936.980900000002,4.9,6.5105,-178.03999999999928,-0.005754924844654097,30.59,27.65
18,600507.SH,20220323,8.32,46976.1451,4.98,6.5658,-2058.19,-0.04381351419148269,30.59,27.65
19,600507.SH,20220316,7.550000000000001,39844.2019,5.17,7.6053,3842.4100000000017,0.09643586310609478,34.88,43.04
20,600507.SH,20220315,7.34,55983.4123,5.32,7.3937,-4276.490000000001,-0.07638851981875354,34.88,43.04
21,600507.SH,20220310,8.17,27282.9583,5.52,8.2298,-802.4300000000003,-0.029411400009360433,34.88,43.04
22,600507.SH,20220307,8.64,39136.3723,6.11,8.7032,-2597.96,-0.06638223849889122,34.88,43.04
23,600507.SH,20220224,8.07,35212.6498,6.4,8.1291,-1318.67,-0.03744875797447087,34.88,43.04
24,600507.SH,20220223,8.299999999999999,28309.1173,6.62,8.3607,2086.5499999999997,0.07370593642635405,34.88,43.04
25,600507.SH,20220221,8.58,34351.4304,7.0,8.6428,2920.99,0.08503255806197811,34.88,43.04
26,600507.SH,20220216,8.26,23001.552799999998,7.04,8.3205,592.4699999999999,0.025757826228149257,34.88,43.04
27,600507.SH,20220211,8.37,25425.464,7.13,8.4313,48.97999999999956,0.0019264151875458227,34.88,43.04
28,600507.SH,20220210,8.4,18846.9689,7.22,8.4615,2127.9500000000003,0.1129067496896013,34.88,43.04
29,600507.SH,20220209,8.26,32987.619900000005,7.19,8.3205,-542.7699999999995,-0.016453748456098812,34.88,43.04
30,600507.SH,20220121,8.1,22335.9939,7.41,8.1593,-637.5999999999996,-0.028545853068127833,34.88,43.04
31,600507.SH,20220120,8.360000000000001,32184.5163,7.53,8.4212,2245.67,0.06977485630256311,34.88,43.04
32,600507.SH,20220117,7.96,14957.5182,7.58,8.0183,278.46,0.018616724798636713,34.88,43.04
33,600507.SH,20220114,7.979999999999999,24142.7022,7.59,8.0384,-1083.15,-0.044864489112573326,34.88,43.04
34,600507.SH,20220112,8.19,23656.085,7.54,8.2499,-2810.4799999999996,-0.11880579563355473,34.88,43.04
35,600507.SH,20220111,8.44,25035.9002,7.38,8.5018,-708.0899999999995,-0.028282985406692086,34.88,43.04
36,600507.SH,20220110,8.33,31922.700900000003,7.29,8.391,1923.9599999999996,0.060269336420716184,34.88,43.04
37,600507.SH,20220106,8.11,28220.8292,7.18,8.1694,2744.9500000000003,0.09726680887179602,34.88,43.04
38,600507.SH,20211231,7.800000000000001,9352.6943,7.12,7.8571,-158.70000000000005,-0.01696837241863022,34.88,43.04
39,600507.SH,20211230,7.85,11610.2379,7.18,7.9075,-649.3299999999999,-0.055927363900097164,34.88,43.04
40,600507.SH,20211224,7.74,10941.6336,7.04,7.7966,-1561.46,-0.1427081235840323,34.88,43.04
41,600507.SH,20211223,7.83,13283.646799999999,7.04,7.8873,-419.0500000000002,-0.03154630699756337,34.88,43.04
