,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600328.SH,20220608,48679.1503,0.86,14.22,-3488.33,-0.0716596320704472,86.57,141.48,21.93
1,600328.SH,20220607,54717.88739999999,0.78,14.2783,350.9899999999993,0.0064145385846895,86.57,141.48,22.02
2,600328.SH,20220606,45833.6743,0.86,14.0773,-901.2099999999998,-0.0196626173607905,86.57,141.48,21.71
3,600328.SH,20220527,79560.7307,0.78,14.4404,-1158.030000000001,-0.0145552961845786,86.57,141.48,21.7834
4,600328.SH,20220524,65552.0925,0.83,13.3641,-5758.68,-0.087848911916885,86.57,141.48,20.1597
5,600328.SH,20220523,61783.6079,0.53,14.0708,969.5800000000004,0.0156931592853773,86.57,141.48,21.2259
6,600328.SH,20220517,53800.1309,0.77,12.8648,-140.31999999999923,-0.0026081720927559,86.57,141.48,19.4065
7,600328.SH,20220516,60282.92539999999,0.95,12.8388,5447.400000000001,0.0903638959764218,86.57,141.48,19.3674
8,600328.SH,20220513,41437.5976,0.95,12.1645,2166.0200000000004,0.052271852748529,86.57,141.48,18.3501
9,600328.SH,20220428,42636.198,1.27,10.6731,-2047.3300000000004,-0.0480185873984354,86.57,141.48,16.1003
10,600328.SH,20220427,50219.5688,1.17,10.498,1991.95,0.0396648168751301,86.57,141.48,15.8362
11,600328.SH,20220421,46294.0696,0.94,30.8581,-6235.2,-0.1346867979824353,44.07,347.12,17.46
12,600328.SH,20220413,106286.17250000002,0.44,32.7079,-3873.3399999999992,-0.0364425579442142,44.07,347.12,18.5066
13,600328.SH,20220411,79362.3517,0.57,30.0283,-255.4100000000008,-0.003218276607597,44.07,347.12,16.9905
14,600328.SH,20220329,28263.9501,0.54,27.902,-531.3600000000004,-0.0187999199729693,44.07,347.12,15.7873
15,600328.SH,20220309,53123.853,0.23,25.8275,-5011.959999999999,-0.0943448134306071,44.07,347.12,14.6136
16,600328.SH,20220307,29370.2712,0.15,29.7863,-1607.3100000000009,-0.0547257459440824,44.07,347.12,16.8535
17,600328.SH,20220303,43232.5076,0.15,30.5297,-691.3599999999999,-0.0159916701200094,44.07,347.12,17.2741
18,600328.SH,20220228,30148.0008,0.21,29.6653,-1828.38,-0.0606468074659199,44.07,347.12,16.7851
19,600328.SH,20220225,45910.1085,0.22,29.9419,-1790.8300000000008,-0.0390073136071983,44.07,347.12,16.9416
20,600328.SH,20220224,68414.4979,0.16,29.769,-8682.54,-0.1269108195852154,44.07,347.12,16.8437
21,600328.SH,20220223,75920.7547,0.31,31.1001,4597.95,0.0605624906939972,44.07,347.12,17.5969
22,600328.SH,20220218,43505.5778,0.73,29.3195,-1029.8500000000004,-0.0236716773360495,44.07,347.12,16.5894
23,600328.SH,20220209,18440.8933,0.64,27.7464,198.41000000000008,0.0107592401719498,44.07,347.12,15.6993
24,600328.SH,20220126,12361.2758,0.76,26.2424,-1234.0899999999997,-0.0998351642635463,44.07,347.12,14.8483
25,600328.SH,20220124,15566.8275,0.75,27.8847,1164.8100000000004,0.0748264217612741,44.07,347.12,15.7776
26,600328.SH,20220121,18295.025,0.72,27.6426,857.8299999999997,0.0468887033496811,44.07,347.12,15.6406
27,600328.SH,20220114,24917.3699,0.74,29.1639,-1027.6099999999997,-0.0412407089562048,44.07,347.12,16.5014
28,600328.SH,20220105,25510.805,0.76,27.2623,-1710.4100000000003,-0.067046492652819,44.07,347.12,15.4254
29,600328.SH,20220104,38017.1586,0.84,27.7809,-3081.81,-0.0810636595024226,44.07,347.12,15.7189
30,600328.SH,20211229,23216.9159,0.72,28.507,84.79000000000019,0.0036520785260715,44.07,347.12,16.1297
31,600328.SH,20211224,29590.6022,0.68,27.7637,-3501.94,-0.1183463579527962,44.07,347.12,15.7091
32,600328.SH,20211217,39595.6759,0.3,30.2358,-5184.69,-0.1309408131608633,44.07,347.12,17.1078
