,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600016.SH,20220606,21556.0593,1.79,4.8391,-441.4400000000005,-0.0204786966790354,-14.95,-6.94,3.8
1,600016.SH,20220526,19791.5859,1.82,4.89,-1187.6099999999997,-0.0600058027689433,-14.95,-6.94,3.84
2,600016.SH,20220525,20826.5269,1.81,4.8646,-906.27,-0.0435151767911912,-14.95,-6.94,3.82
3,600016.SH,20220519,23312.1189,1.81,4.8264,2450.08,0.1050989835162517,-14.95,-6.94,3.79
4,600016.SH,20220517,14527.8025,1.79,4.75,1716.39,0.1181451909192735,-14.95,-6.94,3.73
5,600016.SH,20220512,22087.0079,1.78,4.6736,3093.09,0.1400411506168746,-14.95,-6.94,3.67
6,600016.SH,20220428,26550.8452,1.77,4.6354,-1722.56,-0.0648777840036519,-8.73,0.21,3.64
7,600016.SH,20220427,28621.539,1.78,4.6354,-2611.0200000000004,-0.0912257024334016,-8.73,0.21,3.64
8,600016.SH,20220426,26773.5904,1.78,4.6226,-1590.7599999999998,-0.0594152661721455,-8.73,0.21,3.63
9,600016.SH,20220419,18110.0175,1.73,4.8136,-503.9499999999998,-0.0278271404210404,-8.73,0.21,3.78
10,600016.SH,20220413,25490.7712,1.73,4.8646,-4645.26,-0.1822330114516111,-8.73,0.21,3.82
11,600016.SH,20220406,38629.5705,1.7,4.9792,3026.749999999999,0.0783531880065816,-8.73,0.21,3.91
12,600016.SH,20220331,30665.0959,1.66,4.8646,1486.8200000000006,0.0484857443410115,-8.73,0.21,3.82
13,600016.SH,20220328,29572.8562,1.66,4.9386,3560.44,0.1203955402860275,-8.85,-4.93,3.87
14,600016.SH,20220325,27926.2327,1.66,4.862,3317.389999999999,0.1187911751519566,-8.85,-4.93,3.81
15,600016.SH,20220324,19256.0901,1.66,4.811,2577.2800000000007,0.1338423317826083,-8.85,-4.93,3.77
16,600016.SH,20220318,33725.0293,1.69,4.7599,5544.219999999998,0.1643948164042069,-8.85,-4.93,3.73
17,600016.SH,20220316,39558.8461,1.64,4.6451,-3579.500000000002,-0.0904854502315729,-8.85,-4.93,3.64
18,600016.SH,20220315,53173.8734,1.62,4.5558,-10544.62,-0.1983045305102787,-8.85,-4.93,3.57
19,600016.SH,20220311,31396.7186,1.64,4.811,-3902.96,-0.1243110800757375,-8.85,-4.93,3.77
20,600016.SH,20220309,56132.5885,1.66,4.811,-5103.210000000001,-0.0909134984929476,-8.85,-4.93,3.77
21,600016.SH,20220308,41867.1228,1.69,4.9131,-4405.04,-0.105214777261933,-8.85,-4.93,3.85
22,600016.SH,20220307,27236.4537,1.72,4.9641,682.9499999999998,0.0250748503282569,-8.85,-4.93,3.89
23,600016.SH,20220217,21806.1837,1.72,5.0279,-19.87999999999965,-0.0009116680054382,-8.85,-4.93,3.94
24,600016.SH,20220210,33057.4467,1.74,5.0917,756.2999999999993,0.0228783549698652,-8.85,-4.93,3.99
25,600016.SH,20220209,40735.7017,1.71,5.079,-6817.499999999999,-0.1673593362944328,-8.85,-4.93,3.98
26,600016.SH,20220208,57611.0938,1.7,5.0917,7246.520000000002,0.1257834129162116,-8.85,-4.93,3.99
27,600016.SH,20220124,32113.6024,1.76,5.0534,-3839.210000000001,-0.1195508978463282,-8.85,-4.93,3.96
28,600016.SH,20220121,29053.110600000004,1.76,5.0662,2358.17,0.0811675566333334,-8.85,-4.93,3.97
29,600016.SH,20220118,32646.5236,1.73,5.0534,1704.5100000000011,0.0522110721767631,-8.85,-4.93,3.96
30,600016.SH,20220114,60215.6978,1.75,5.0152,-4711.009999999998,-0.0782355792944078,-8.85,-4.93,3.93
31,600016.SH,20220105,53546.5094,1.77,5.0152,73.59000000000015,0.0013743192754222,-8.85,-4.93,3.93
32,600016.SH,20211224,22746.3441,1.65,4.9641,1806.94,0.079438699777693,-8.85,-4.93,3.89
33,600016.SH,20211222,22912.2633,1.64,4.9769,-2578.96,-0.1125580640477364,-8.85,-4.93,3.9
34,600016.SH,20211221,54627.870200000005,1.65,4.9896,1121.1200000000008,0.020522857579756,-8.85,-4.93,3.91
35,600016.SH,20211213,69094.4424,1.66,4.9896,-11235.460000000005,-0.1626101841151843,-8.85,-4.93,3.91
36,600016.SH,20211210,87840.7087,1.72,5.0279,-17333.140000000003,-0.1973246830145395,-8.85,-4.93,3.94
37,600016.SH,20211129,22857.8574,1.46,4.9641,424.0300000000007,0.0185507325809111,-8.85,-4.93,3.89
38,600016.SH,20211126,21345.1711,1.46,4.9641,306.7400000000007,0.0143704633972224,-8.85,-4.93,3.89
39,600016.SH,20211123,18061.7447,1.48,4.9769,-214.47000000000023,-0.0118742681597088,-8.85,-4.93,3.9
40,600016.SH,20211122,16237.7977,1.47,4.9769,-2714.1100000000006,-0.1671476668292277,-8.85,-4.93,3.9
41,600016.SH,20211118,14642.1279,1.47,4.9641,-831.4299999999996,-0.0567834132906324,-8.85,-4.93,3.89
42,600016.SH,20211116,19191.9047,1.49,5.0024,-987.1900000000004,-0.0514378335778209,-8.85,-4.93,3.92
43,600016.SH,20211110,18757.1786,1.45,4.9386,519.5400000000004,0.0276981955057996,-8.85,-4.93,3.87
44,600016.SH,20211108,14965.241,1.47,4.9386,-1760.88,-0.1176646603953788,-8.85,-4.93,3.87
45,600016.SH,20211105,15521.478899999998,1.46,4.9386,-2136.6800000000003,-0.137659562839724,-8.85,-4.93,3.87
46,600016.SH,20211104,19539.3583,1.47,4.9386,-583.3900000000003,-0.0298571729451319,-8.85,-4.93,3.87
47,600016.SH,20211103,17394.256,1.48,4.9513,-2495.4400000000005,-0.1434634513830313,-8.85,-4.93,3.88
48,600016.SH,20211101,23669.9639,1.46,5.0024,-1175.3599999999997,-0.0496561805064687,-8.85,-4.93,3.92
49,600016.SH,20211018,20852.3047,1.42,5.0024,-2083.5400000000004,-0.099918931263267,-10.53,-6.67,3.92
50,600016.SH,20211015,26758.8055,1.43,5.0024,-4918.04,-0.1837914625897632,-10.53,-6.67,3.92
51,600016.SH,20211013,20191.2291,1.44,5.0279,-2143.9900000000007,-0.1061842243174785,-10.53,-6.67,3.94
52,600016.SH,20211012,26172.328,1.44,5.0534,-2511.82,-0.0959723567578703,-10.53,-6.67,3.96
53,600016.SH,20211008,28144.3887,1.4,5.0534,2228.880000000001,0.0791944718984072,-10.53,-6.67,3.96
54,600016.SH,20210930,22549.508,1.39,4.9896,-1987.4100000000003,-0.0881354041072648,-10.53,-6.67,3.91
55,600016.SH,20210928,27116.415,1.36,4.9896,262.5100000000002,0.0096808519857805,-10.53,-6.67,3.91
56,600016.SH,20210923,39259.3466,1.35,5.0279,-3165.029999999999,-0.0806185093258785,-10.53,-6.67,3.94
57,600016.SH,20210908,44359.850300000006,1.43,5.2831,-3045.320000000001,-0.068650366928763,-10.53,-6.67,4.14
58,600016.SH,20210831,30811.9148,1.33,5.0662,93.36999999999988,0.0030303212444297,-10.53,-6.67,3.97
59,600016.SH,20210827,19014.8105,1.34,5.0917,-739.2999999999997,-0.0388802191849348,-12.69,-11.43,3.99
60,600016.SH,20210819,23752.547700000003,1.38,5.1172,-3885.87,-0.1635980295284282,-12.69,-11.43,4.01
61,600016.SH,20210812,15134.8619,1.38,5.13,-2261.01,-0.1493908576727746,-12.69,-11.43,4.02
62,600016.SH,20210811,27290.1244,1.39,5.1555,734.0300000000007,0.0268972757046135,-12.69,-11.43,4.04
63,600016.SH,20210810,25347.3736,1.38,5.1555,-945.5000000000008,-0.0373016950363646,-12.69,-11.43,4.04
64,600016.SH,20210802,32012.8773,1.43,5.1172,2392.24,0.0747274285151494,-12.69,-11.43,4.01
65,600016.SH,20210728,30698.3801,1.44,5.181,-1933.6200000000008,-0.062987688395975,-12.69,-11.43,4.06
66,600016.SH,20210726,38133.5947,1.44,5.2576,-5707.89,-0.1496814041504458,-12.69,-11.43,4.12
67,600016.SH,20210721,21682.1941,1.46,5.3342,1772.0100000000002,0.0817265075585685,-12.69,-11.43,4.18
68,600016.SH,20210715,30157.1614,1.45,5.449,-2807.8200000000006,-0.0931062430829448,-12.69,-11.43,4.27
69,600016.SH,20210712,27171.9902,1.45,5.5384,-1219.6900000000005,-0.0448877682872121,-12.69,-11.43,4.34
70,600016.SH,20210708,24327.036,1.48,5.5511,-5246.469999999999,-0.2156641688695655,-12.69,-11.43,4.35
71,600016.SH,20210706,30567.9028,1.49,5.5894,-2346.38,-0.0767596002693387,-12.69,-11.43,4.38
72,600016.SH,20210628,20164.8446,1.5,5.6787,-349.40999999999985,-0.0173276812656418,-12.69,-11.43,4.45
73,600016.SH,20210625,30559.958,1.51,5.6915,-1854.95,-0.0606987090754509,-12.69,-11.43,4.46
74,600016.SH,20210618,31060.3206,1.5,5.9212,-1261.9300000000003,-0.0406283636364011,-12.69,-11.43,4.4296
75,600016.SH,20210617,17576.2739,1.51,5.8957,-2293.6500000000005,-0.1304969422443969,-12.69,-11.43,4.4105
76,600016.SH,20210609,25682.3227,1.55,5.9595,-3009.6900000000005,-0.1171891668505512,-12.69,-11.43,4.4582
77,600016.SH,20210607,23062.3097,1.53,5.9722,312.2800000000002,0.0135407079369851,-12.69,-11.43,4.4678
78,600016.SH,20210602,23204.9746,1.55,5.985,1967.1700000000003,0.0847736329778185,-12.69,-11.43,4.4773
79,600016.SH,20210526,45760.7035,1.61,6.0361,-2169.6899999999987,-0.0474138252704091,-12.69,-11.43,4.5155
80,600016.SH,20210525,55993.9024,1.62,6.0488,-1582.6299999999992,-0.0282643275814975,-12.69,-11.43,4.525
81,600016.SH,20210518,16459.6329,1.65,5.9722,-2344.5800000000004,-0.1424442461289644,-12.69,-11.43,4.4678
82,600016.SH,20210517,32982.6234,1.65,5.985,-4876.27,-0.1478436066428846,-12.69,-11.43,4.4773
83,600016.SH,20210511,33203.9831,1.61,5.8957,-1882.2399999999989,-0.0566871749793174,-12.69,-11.43,4.4105
84,600016.SH,20210510,58479.2534,1.61,5.8829,-13225.81,-0.2261624290846367,-12.69,-11.43,4.4009
85,600016.SH,20210423,29296.3822,1.65,6.2019,-2626.9,-0.0896663616028329,2.5,-36.25,4.6396
86,600016.SH,20210422,64193.8697,1.65,6.2147,-12718.910000000002,-0.1981327821400989,2.5,-36.25,4.6491
87,600016.SH,20210419,30764.040500000003,1.7,6.3168,-3448.029999999999,-0.1120798810546358,2.5,-36.25,4.7255
88,600016.SH,20210416,19294.2318,1.7,6.304,307.3900000000003,0.0159317045211408,2.5,-36.25,4.716
89,600016.SH,20210409,24784.0632,1.72,6.304,117.21000000000004,0.004729248753691,2.5,-36.25,4.716
90,600016.SH,20210326,33719.1263,1.9,4.214,-3244.499999999998,-0.0962213543474879,7.66,-18.01,4.9451
91,600016.SH,20210325,33400.6234,1.93,4.214,-5014.299999999998,-0.1501259404637339,7.66,-18.01,4.9451
92,600016.SH,20210324,38405.0156,1.95,4.2384,-1526.0200000000004,-0.0397349142074036,7.66,-18.01,4.9737
93,600016.SH,20210319,119655.1166,1.93,4.1733,-16958.809999999998,-0.1417307548718731,7.66,-18.01,4.8973
94,600016.SH,20210318,43296.0894,1.96,4.2709,2711.76,0.0626329083660844,7.66,-18.01,5.0119
95,600016.SH,20210312,68865.2429,1.98,4.2791,14195.420000000002,0.2061333032777265,7.66,-18.01,5.0215
96,600016.SH,20210311,70973.8224,1.93,4.2547,5337.980000000003,0.075210546924129,7.66,-18.01,4.9928
