,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,600521.SH,20220609,18.14,42077.6967,1.98,55.6515,-876.2599999999998,-0.020824809072783675,18.42,-46.02
1,600521.SH,20220608,18.4,38200.6192,1.94,56.4491,-4525.0599999999995,-0.1184551479730988,18.42,-46.02
2,600521.SH,20220530,18.98,32349.090799999998,1.84,58.2285,-3401.9300000000003,-0.1051630792665122,18.42,-46.02
3,600521.SH,20220527,19.3,36821.9499,1.84,59.2102,-4010.91,-0.10892714836918509,18.42,-46.02
4,600521.SH,20220526,19.45,37199.1943,1.74,59.513,-4261.4400000000005,-0.11455731986109173,18.42,-46.02
5,600521.SH,20220524,19.46,127288.61880000001,1.73,59.5436,-12477.650000000001,-0.09802643879422784,18.42,-46.02
6,600521.SH,20220523,20.680000000000003,183094.1868,2.12,63.2766,-12709.010000000006,-0.0694124167572971,18.42,-46.02
7,600521.SH,20220520,20.630000000000003,234692.98909999998,2.35,63.1236,43870.130000000005,0.18692560935984096,18.42,-46.02
8,600521.SH,20220518,18.1,32599.2257,2.04,55.3823,-3442.8500000000004,-0.10561140413835045,18.42,-46.02
9,600521.SH,20220513,19.0,71045.2849,1.78,58.1361,2618.59,0.03685804066639756,18.42,-46.02
10,600521.SH,20220512,18.65,82460.2814,1.91,57.0652,-133.59999999999945,-0.0016201739520136957,18.42,-46.02
11,600521.SH,20220429,15.17,33907.7218,2.06,46.417,1561.7800000000002,0.046059714929004764,18.42,-46.02
12,600521.SH,20220427,14.69,35340.739199999996,2.09,44.9483,-963.1100000000001,-0.02725211814471612,18.42,-46.02
13,600521.SH,20220426,14.34,41498.1072,1.92,43.8774,-2016.9,-0.04860221672953797,18.42,-46.02
14,600521.SH,20220421,16.12,43658.3774,1.63,25.8622,-2626.39,-0.06015775565676428,-5.6,-29.85
15,600521.SH,20220414,17.07,34176.9896,1.82,27.3864,-1588.6299999999999,-0.046482443848711585,-5.6,-29.85
16,600521.SH,20220412,17.86,58653.2227,1.88,28.6538,-1563.2100000000005,-0.026651732471641335,-5.6,-29.85
17,600521.SH,20220411,17.98,56337.5241,1.86,28.8464,-1069.3400000000006,-0.01898095482687356,-5.6,-29.85
18,600521.SH,20220406,20.65,49164.8461,1.53,33.13,-4177.4400000000005,-0.08496802759238171,-5.6,-29.85
19,600521.SH,20220401,20.82,62276.5809,1.57,33.4027,-6121.6900000000005,-0.0982984279408313,-5.6,-29.85
20,600521.SH,20220329,21.82,67955.69649999999,1.51,35.0071,3842.9599999999987,0.056550961846149266,-5.6,-29.85
21,600521.SH,20220328,21.52,62530.512,1.53,34.5258,-4821.160000000002,-0.07710091994768892,-5.6,-29.85
