,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,600794.SH,20220602,3.37,12265.9053,0.03,40.5455,-134.48000000000008,-0.010963723973965465,-55.63,-19.38
1,600794.SH,20220531,3.32,5990.4779,0.03,39.9439,-191.97000000000006,-0.03204585730964804,-55.63,-19.38
2,600794.SH,20220530,3.32,6813.438899999999,0.03,39.9439,-203.79999999999995,-0.029911473925450478,-55.63,-19.38
3,600794.SH,20220527,3.39,7045.5231,0.03,40.7861,-469.7199999999999,-0.06666928677020445,-55.63,-19.38
4,600794.SH,20220523,3.3600000000000003,9123.634600000001,0.03,40.4252,-746.1600000000001,-0.08178319635904752,-55.63,-19.38
5,600794.SH,20220520,3.3,7725.0337,0.03,39.7033,-676.0200000000001,-0.08751029785151618,-55.63,-19.38
6,600794.SH,20220517,3.3300000000000005,9238.619999999999,0.03,40.0643,-290.11,-0.03140187603776322,-55.63,-19.38
7,600794.SH,20220516,3.28,12079.2394,0.03,39.4627,-1018.0899999999999,-0.08428428034963856,-55.63,-19.38
8,600794.SH,20220513,3.37,22762.3908,0.03,40.5455,243.07999999999987,0.010679018831361065,-55.63,-19.38
9,600794.SH,20220512,3.2,8944.5234,0.03,38.5002,-239.06999999999994,-0.02672808704374343,-55.63,-19.38
10,600794.SH,20220429,2.97,9973.849,0.03,35.733,-73.37000000000012,-0.007356237296153182,-55.63,-19.38
11,600794.SH,20220426,2.8,12807.718700000001,0.03,33.6877,-565.03,-0.04411636554759747,-55.63,-19.38
12,600794.SH,20220412,3.77,8290.8404,0.03,45.358,2681.7400000000007,0.32345816233538893,-9.36,-52.63
13,600794.SH,20220411,3.43,8362.0512,0.03,41.2674,4796.72,0.5736295898307823,-9.36,-52.63
14,600794.SH,20220407,3.1100000000000003,2209.0827,0.03,37.4174,-227.04999999999995,-0.10278021732730964,-9.36,-52.63
15,600794.SH,20220406,3.19,3252.0392,0.03,38.3799,-278.41999999999996,-0.08561397414889708,-9.36,-52.63
16,600794.SH,20220331,3.09,2150.7603,0.03,37.1767,-457.51,-0.21272012506461088,-9.36,-52.63
17,600794.SH,20220328,3.0800000000000005,1485.3942,0.03,37.0564,-112.86,-0.075979830808549,-9.36,-52.63
18,600794.SH,20220325,3.0800000000000005,1703.8310000000001,0.03,37.0564,55.43999999999998,0.03253843837798466,-9.36,-52.63
19,600794.SH,20220323,3.0800000000000005,1734.199,0.03,37.0564,-275.29,-0.15874187449075913,-9.36,-52.63
20,600794.SH,20220322,3.1,1928.1118,0.03,37.2971,227.49,0.11798589687589693,9.62,-50.79
21,600794.SH,20220321,3.07,1531.2352999999998,0.03,17.4961,-176.48,-0.11525335133013195,9.62,-50.79
22,600794.SH,20220311,3.2,2905.2187999999996,0.03,18.237,-93.50999999999999,-0.03218690447686763,9.62,-50.79
23,600794.SH,20220310,3.14,3241.7111,0.03,17.895,-241.79000000000002,-0.07458715244550941,9.62,-50.79
