,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600153.SH,20220608,28199.8789,3.38,6.3775,-2261.6399999999994,-0.0802003444064435,40.63,29.84,13.06
1,600153.SH,20220607,27452.7201,3.37,6.3922,1167.62,0.0425320331007928,40.63,29.84,13.09
2,600153.SH,20220523,59056.3519,2.91,6.5642,480.6999999999998,0.0081396832776594,40.63,29.84,13.98
3,600153.SH,20220513,43308.5932,2.9,6.2121,4.309999999999491,9.951835609380844e-05,40.63,29.84,13.23
4,600153.SH,20220511,53678.6315,2.8,6.0242,-1487.62,-0.0277134486932663,40.63,29.84,12.83
5,600153.SH,20220427,65748.0013,2.43,6.1325,-5418.82,-0.0824180186904023,63.49,35.4,13.06
6,600153.SH,20220426,57797.9252,2.29,6.2686,-3615.32,-0.0625510342713824,63.49,35.4,13.35
7,600153.SH,20220413,74682.1731,2.12,8.78,-766.5199999999995,-0.0102637613259274,78.24,17.95,13.81
8,600153.SH,20220331,61779.2642,2.09,8.087,-1435.1400000000003,-0.0232301245180579,78.24,17.95,12.72
9,600153.SH,20220328,37613.3634,2.13,7.572,282.6699999999996,0.0075151481933147,78.24,17.95,11.91
10,600153.SH,20220325,48504.013900000005,2.08,7.5593,-45.19000000000096,-0.0009316754710892,78.24,17.95,11.89
11,600153.SH,20220322,66471.5194,2.18,7.4067,1491.4800000000005,0.0224378803653463,78.24,17.95,11.65
12,600153.SH,20220317,50532.4032,2.35,6.6629,3135.9400000000005,0.0620580024185352,78.24,17.95,10.48
13,600153.SH,20220310,41894.3257,2.41,6.7264,532.8200000000011,0.0127181901390526,78.24,17.95,10.58
14,600153.SH,20220309,57157.5254,2.47,6.6438,-4510.33,-0.0789105191037539,78.24,17.95,10.45
15,600153.SH,20220308,28743.3712,2.55,6.5166,1315.22,0.0457573327376435,78.24,17.95,10.25
16,600153.SH,20220307,31049.8855,2.63,6.6819,-1143.260000000001,-0.0368201035717185,78.24,17.95,10.51
17,600153.SH,20220228,16069.435699999998,2.81,6.345,-1345.28,-0.0837166920553408,78.24,17.95,9.98
18,600153.SH,20220225,15822.5522,2.8,6.3195,763.01,0.0482229409235255,78.24,17.95,9.94
19,600153.SH,20220224,25463.8394,2.86,6.3132,895.1399999999998,0.0351533791090435,78.24,17.95,9.93
20,600153.SH,20220222,41768.5077,3.05,6.4785,-1394.8,-0.033393579919543,78.24,17.95,10.19
21,600153.SH,20220217,35049.5262,3.05,5.9699,-2194.43,-0.0626094055445462,78.24,17.95,9.39
22,600153.SH,20220210,25080.6315,3.25,6.2433,-1015.9299999999998,-0.0405065558257574,78.24,17.95,9.82
