,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,603169.SH,20220606,7.359999999999999,11282.8053,0.04,78.338,518.5199999999998,0.04595665583274753,12.13,24.35
1,603169.SH,20220601,7.380000000000001,16589.392499999998,0.04,78.5508,-298.64,-0.018001864745800667,12.13,24.35
2,603169.SH,20220530,7.51,37837.1454,0.04,79.9345,-2643.449999999999,-0.06986388566194528,12.13,24.35
3,603169.SH,20220518,6.92,10841.2423,0.04,73.6547,-267.1399999999999,-0.02464108748865431,12.13,24.35
4,603169.SH,20220512,6.869999999999999,10310.7677,0.04,73.1225,307.73999999999984,0.029846468173267044,12.13,24.35
5,603169.SH,20220510,6.76,10951.4094,0.04,71.9517,-544.8200000000002,-0.04974884785149208,12.13,24.35
6,603169.SH,20220505,6.710000000000001,10677.6115,0.04,71.4195,-97.58000000000013,-0.009138747930658473,12.13,24.35
7,603169.SH,20220429,6.57,12460.7353,0.04,69.9294,-124.11000000000013,-0.009960086384308326,12.13,24.35
8,603169.SH,20220422,7.390000000000001,17954.0726,0.04,78.6573,-1686.3200000000002,-0.093924093857123,39.17,143.1
9,603169.SH,20220420,8.35,29797.169,0.04,88.8753,444.8299999999999,0.014928599424999063,39.17,143.1
10,603169.SH,20220406,8.32,34970.8572,0.04,88.556,3083.290000000001,0.08816741272215659,39.17,143.1
11,603169.SH,20220401,7.779999999999999,15199.35,0.04,82.8083,-109.91000000000025,-0.007231230282873955,39.17,143.1
12,603169.SH,20220330,8.1,23126.923499999997,0.04,86.2143,325.8699999999998,0.01409050365043149,39.17,143.1
13,603169.SH,20220329,8.08,33959.0673,0.04,86.0015,-4277.08,-0.12594809987611172,39.17,143.1
14,603169.SH,20220323,9.079999999999998,13860.1142,0.04,96.6452,6120.610000000001,0.4415988145321343,39.17,143.1
15,603169.SH,20220318,8.05,27426.234600000003,0.04,85.6821,-468.8799999999999,-0.01709603986250449,39.17,143.1
16,603169.SH,20220315,7.300000000000001,23481.2042,0.04,77.6993,-1585.2000000000003,-0.06750931453506973,39.17,143.1
17,603169.SH,20220310,8.809999999999999,31998.0357,0.04,93.7714,-2623.95,-0.08200347123182938,39.17,143.1
18,603169.SH,20220307,9.4,52960.95280000001,0.04,100.0512,-2033.5900000000008,-0.03839791190463629,39.17,143.1
19,603169.SH,20220302,9.29,95870.3895,0.04,98.8804,1495.1000000000013,0.01559501330700238,39.17,143.1
20,603169.SH,20220228,8.31,26901.8913,0.04,88.4495,-1759.2600000000002,-0.06539540214408644,39.17,143.1
21,603169.SH,20220222,8.03,27027.818099999997,0.04,85.4693,-3685.4,-0.13635580890638008,39.17,143.1
22,603169.SH,20220215,8.11,49287.316100000004,0.04,,-2152.4100000000003,-0.04367066763450729,47.97,237.85
23,603169.SH,20220211,7.380000000000001,18750.099299999998,0.04,,-2493.33,-0.13297689575436009,47.97,237.85
24,603169.SH,20220126,7.460000000000001,23834.4862,0.04,,1187.1900000000003,0.04980975843313964,47.97,237.85
25,603169.SH,20220121,7.57,16689.6498,0.04,,-661.9999999999999,-0.039665302024491846,47.97,237.85
26,603169.SH,20220120,7.630000000000001,23662.592800000002,0.04,,-1640.7499999999995,-0.06933940054109368,47.97,237.85
27,603169.SH,20220118,8.16,25186.9989,0.04,,-2178.95,-0.0865109022575929,47.97,237.85
28,603169.SH,20220113,8.66,38525.617,0.04,,932.3,0.02419948264553427,47.97,237.85
29,603169.SH,20220105,8.899999999999999,74329.2988,0.04,,-3766.83,-0.050677593638216854,47.97,237.85
30,603169.SH,20220104,9.170000000000002,43134.446899999995,0.04,,-1804.34,-0.04183060476428643,47.97,237.85
31,603169.SH,20211230,9.15,56254.0118,0.04,,-2738.4700000000007,-0.04868043917891738,47.97,237.85
32,603169.SH,20211220,10.78,3031.1506,0.04,,1523.55,0.5026309151382976,47.97,237.85
33,603169.SH,20211213,6.69,29080.3582,0.04,,-415.67999999999995,-0.014294184313039169,47.97,237.85
34,603169.SH,20211210,6.609999999999999,21837.3435,0.04,,363.68000000000006,0.01665404035980842,47.97,237.85
35,603169.SH,20211209,6.26,9033.775,0.04,,-97.62999999999997,-0.010807220680169692,47.97,237.85
36,603169.SH,20211208,6.34,13443.1301,0.04,,717.4200000000001,0.053367035404946354,47.97,237.85
37,603169.SH,20211206,6.6,15368.579600000001,0.04,,417.56,0.027169719705261504,47.97,237.85
38,603169.SH,20211203,6.449999999999999,15966.4625,0.04,,-15.580000000000155,-0.0009757953585523502,47.97,237.85
39,603169.SH,20211202,6.3100000000000005,9700.3722,0.04,,-128.57000000000008,-0.01325413059923619,47.97,237.85
40,603169.SH,20211201,6.41,9064.951,0.04,,-1263.7099999999998,-0.13940615895221053,47.97,237.85
41,603169.SH,20211118,5.960000000000001,17479.2328,0.04,,-481.5599999999998,-0.02755040827650054,47.97,237.85
42,603169.SH,20211117,6.0,18362.9541,0.04,,888.1500000000001,0.04836640091585265,47.97,237.85
43,603169.SH,20211116,5.57,8561.955100000001,0.04,,-252.8699999999999,-0.02953414226617468,47.97,237.85
44,603169.SH,20211115,5.720000000000001,16248.8138,0.04,,692.4900000000001,0.04261788020489226,47.97,237.85
45,603169.SH,20211104,5.19,7238.159299999999,0.04,,-5.199999999999875,-0.000718414694188877,47.97,237.85
46,603169.SH,20211103,5.24,5738.1666,0.04,,1007.1499999999999,0.17551773418359792,47.97,237.85
47,603169.SH,20211101,5.119999999999999,4373.505999999999,0.04,,-182.47000000000003,-0.041721675927733966,47.97,237.85
48,603169.SH,20211021,5.449999999999999,6322.9586,0.04,,-475.50000000000017,-0.07520213717673245,47.97,237.85
49,603169.SH,20211019,5.44,6309.6133,0.04,,-445.29999999999995,-0.07057484806557003,45.31,176.37
50,603169.SH,20211018,5.390000000000001,8326.191,0.04,,980.3799999999997,0.11774651818580664,45.31,176.37
51,603169.SH,20211008,5.58,7946.153200000001,0.04,,-665.66,-0.08377135240735101,45.31,176.37
52,603169.SH,20210924,7.029999999999999,24675.8187,0.04,,2036.51,0.08253059502337809,45.31,176.37
53,603169.SH,20210914,6.369999999999999,21606.6964,0.04,,401.2000000000002,0.0185683175517753,45.31,176.37
54,603169.SH,20210906,6.24,22857.361100000002,0.04,,-637.5499999999998,-0.02789254617848251,45.31,176.37
55,603169.SH,20210903,6.34,21926.271,0.04,,276.95999999999964,0.012631422826070134,45.31,176.37
56,603169.SH,20210826,6.279999999999999,38606.094300000004,0.04,,-2254.1899999999996,-0.05838948593149966,45.31,176.37
57,603169.SH,20210820,5.470000000000001,11200.9753,0.04,,-1554.1600000000003,-0.13875220312288344,45.31,176.37
58,603169.SH,20210817,5.69,27414.257299999997,0.04,,1788.4800000000005,0.0652390462534982,45.31,176.37
59,603169.SH,20210813,5.550000000000001,39053.1455,0.04,,-1203.5700000000004,-0.030818772331667892,45.31,176.37
60,603169.SH,20210809,5.09,8571.3538,0.04,,5.5700000000002206,0.0006498390020955873,45.31,176.37
61,603169.SH,20210803,4.93,11821.608100000001,0.04,,-74.2800000000002,-0.006283409107429317,45.31,176.37
62,603169.SH,20210729,4.67,9441.303,0.04,,-498.2900000000001,-0.052777672742840696,26.67,151.67
63,603169.SH,20210727,4.73,7640.142600000001,0.04,,-201.84999999999994,-0.026419663947110084,26.67,151.67
64,603169.SH,20210726,4.8100000000000005,9869.6614,0.04,,-169.97999999999996,-0.017222475332335105,26.67,151.67
65,603169.SH,20210723,4.789999999999999,8035.173,0.04,,275.15999999999997,0.03424444003881434,26.67,151.67
66,603169.SH,20210714,4.359999999999999,2290.6693999999998,0.04,,-222.85000000000002,-0.09728597238868256,26.67,151.67
67,603169.SH,20210713,4.43,2895.1083,0.04,,-33.40999999999997,-0.011540155509899222,26.67,151.67
68,603169.SH,20210708,4.25,2914.7339,0.04,,-181.68,-0.06233159054416597,26.67,151.67
69,603169.SH,20210702,4.27,2006.7488,0.04,,-138.19,-0.06886262994152531,26.67,151.67
70,603169.SH,20210630,4.42,2385.3735,0.04,,13.569999999999993,0.00568883657003819,26.67,151.67
71,603169.SH,20210628,4.460000000000001,4078.7977,0.04,,-507.1600000000001,-0.1243405624162238,26.67,151.67
72,603169.SH,20210624,4.460000000000001,3254.0351,0.04,,-21.549999999999955,-0.006622546880333268,26.67,151.67
73,603169.SH,20210623,4.449999999999999,2449.9481,0.04,,-88.65000000000003,-0.036184439988749165,26.67,151.67
74,603169.SH,20210616,4.33,3673.2277000000004,0.04,,-86.36000000000001,-0.02351065794260454,26.67,151.67
75,603169.SH,20210607,4.470000000000001,3272.3877,0.04,,-125.94999999999993,-0.03848871574722027,26.67,151.67
76,603169.SH,20210602,4.69,5840.9861,0.04,,145.76999999999992,0.024956402481423456,26.67,151.67
77,603169.SH,20210531,4.640000000000001,4347.1097,0.04,,155.71000000000004,0.03581920189407689,26.67,151.67
78,603169.SH,20210528,4.59,4775.9825,0.04,,-434.7500000000001,-0.0910283904934744,26.67,151.67
79,603169.SH,20210517,4.33,5432.1936000000005,0.04,,-725.55,-0.1335648272918697,26.67,151.67
80,603169.SH,20210514,4.44,6270.0058,0.04,,877.8400000000001,0.14000625007396328,26.67,151.67
81,603169.SH,20210512,4.4,4876.9267,0.04,,175.48000000000008,0.035981676739164456,26.67,151.67
82,603169.SH,20210507,4.279999999999999,4922.645399999999,0.04,,165.10999999999999,0.03354090871546425,26.67,151.67
83,603169.SH,20210506,4.25,4991.8233,0.04,,327.35,0.06557724108543667,26.67,151.67
84,603169.SH,20210430,4.17,5816.4577,0.04,,58.129999999999995,0.009994055316520225,26.67,151.67
85,603169.SH,20210428,4.25,4016.0085,0.04,,-193.29999999999995,-0.04813236824573453,26.67,151.67
86,603169.SH,20210427,4.22,6411.4488,0.04,,-827.1700000000001,-0.12901452164758767,26.67,151.67
87,603169.SH,20210416,4.970000000000001,18822.3042,0.04,92.6714,-625.3100000000007,-0.03322175613334316,-23.33,-234.63
88,603169.SH,20210401,4.630000000000001,28728.062400000003,0.04,86.3317,-5660.110000000001,-0.1970237296616287,-23.33,-234.63
