,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,600639.SH,20220609,13.510000000000002,13954.2119,0.92,9.3431,-762.95,-0.054675248266797496,523.36,612.2
1,600639.SH,20220608,13.65,19227.764499999997,0.93,9.4399,305.41999999999996,0.015884321861753613,523.36,612.2
2,600639.SH,20220606,13.77,26608.0018,0.98,9.5229,2815.41,0.10581065129062041,523.36,612.2
3,600639.SH,20220602,13.91,19763.5042,0.81,9.6197,484.40000000000003,0.02450982351601393,523.36,612.2
4,600639.SH,20220531,14.76,54717.931000000004,0.85,10.2075,-8158.45,-0.14910011856990718,523.36,612.2
5,600639.SH,20220526,14.39,11676.3672,1.02,9.9516,-459.19000000000005,-0.039326443930266256,523.36,612.2
6,600639.SH,20220523,14.94,21226.5541,0.91,10.332,-1307.31,-0.06158842334187441,523.36,612.2
7,600639.SH,20220511,15.26,34453.547600000005,1.09,10.5533,1127.1299999999999,0.03271448307982078,523.36,612.2
8,600639.SH,20220427,13.660000000000002,13787.4712,1.48,9.4468,289.08000000000015,0.020966861566318277,28.5,46.51
9,600639.SH,20220422,13.76,10405.9077,1.61,9.516,-478.26999999999987,-0.04596139171982084,28.5,46.51
10,600639.SH,20220421,13.67,13871.423499999999,1.6,9.4537,-872.6299999999999,-0.06290846790165407,28.5,46.51
11,600639.SH,20220414,15.65,22961.4283,1.64,15.857,895.47,0.038998880570508765,-28.31,-12.39
12,600639.SH,20220412,14.45,14776.8654,1.67,14.6411,271.72999999999996,0.01838887968756892,-28.31,-12.39
13,600639.SH,20220411,14.69,12361.9358,1.54,14.8843,602.01,0.048698683583197386,-28.31,-12.39
14,600639.SH,20220408,14.93,12043.6745,1.51,15.1275,-130.98000000000002,-0.01087541846136742,-28.31,-12.39
15,600639.SH,20220407,14.71,15091.6916,1.49,14.9045,-1058.1399999999999,-0.0701140752173865,-28.31,-12.39
16,600639.SH,20220406,15.25,16756.1957,1.42,15.4517,230.26000000000016,0.01374178268877584,-28.31,-12.39
