,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,300252.SZ,20220608,3932.8228,0.1,92.5818,-326.65,-0.0830573907372587,10.02,131.61,7.47
1,300252.SZ,20220607,3842.0283,0.1,93.4493,-303.78,-0.0790676112406563,10.02,131.61,7.54
2,300252.SZ,20220606,3995.0653,0.1,94.5648,253.71000000000004,0.0635058455740385,10.02,131.61,7.63
3,300252.SZ,20220602,4243.3579,0.1,93.0775,153.39999999999998,0.0361506155302148,10.02,131.61,7.51
4,300252.SZ,20220601,3769.7521,0.1,91.5903,-153.18999999999994,-0.0406366243552195,10.02,131.61,7.39
5,300252.SZ,20220530,4124.0143,0.1,91.3424,451.27,0.1094249357961731,10.02,131.61,7.37
6,300252.SZ,20220527,3879.3797,0.1,89.8551,-202.78,-0.0522712432608749,10.02,131.61,7.25
7,300252.SZ,20220526,5009.2324,0.1,90.5988,-171.79999999999995,-0.0342966718813046,10.02,131.61,7.31
8,300252.SZ,20220525,2891.473,0.1,88.7397,-5.919999999999959,-0.0020473993704938,10.02,131.61,7.16
9,300252.SZ,20220523,3474.7502,0.1,91.2185,170.92000000000007,0.0491891474673489,10.02,131.61,7.36
10,300252.SZ,20220520,2884.7979,0.1,88.8636,315.15,0.1092450878448018,10.02,131.61,7.17
11,300252.SZ,20220519,2388.7553,0.1,87.9961,-109.04999999999998,-0.0456513900775018,10.02,131.61,7.1
12,300252.SZ,20220517,2704.0608,0.1,86.2609,45.13999999999999,0.0166934116274308,10.02,131.61,6.96
13,300252.SZ,20220516,3084.3873,0.1,87.0046,-97.99,-0.0317696808050013,10.02,131.61,7.02
14,300252.SZ,20220513,2917.6581,0.1,87.5003,120.69,0.041365367655655,10.02,131.61,7.06
15,300252.SZ,20220512,3682.6798,0.1,87.9961,-536.29,-0.1456249332347601,10.02,131.61,7.1
16,300252.SZ,20220510,3335.8557,0.1,87.8721,2.25,0.0006744896069695,10.02,131.61,7.09
17,300252.SZ,20220505,4898.398999999999,0.1,85.8891,75.44000000000005,0.0154009503921587,10.02,131.61,6.93
18,300252.SZ,20220428,5479.6468,0.1,81.9231,-128.14,-0.0233847188837061,10.02,131.61,6.61
19,300252.SZ,20220427,6414.5124000000005,0.1,86.2609,116.43,0.0181510289075129,10.02,131.61,6.96
20,300252.SZ,20220426,3919.6738,0.1,,-354.84000000000003,-0.0905279413812445,31.51,21.26,6.31
21,300252.SZ,20220425,5629.8669,0.1,,-374.61,-0.0665397613574132,31.51,21.26,6.71
22,300252.SZ,20220422,9106.5786,0.1,,733.5699999999999,0.0805538536723331,31.51,21.26,7.5
23,300252.SZ,20220421,12365.7867,0.1,,24.42999999999984,0.0019756122754405,31.51,21.26,8.12
24,300252.SZ,20220420,3063.8257000000003,0.1,,-163.60000000000002,-0.0533972934556949,31.51,21.26,7.86
