,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600420.SH,20220608,9751.1582,0.63,16.5174,-316.33000000000004,-0.0324402489952424,-17.42,-64.83,9.14
1,600420.SH,20220606,6392.3692,0.62,16.3728,-125.99,-0.0197094373084708,-17.42,-64.83,9.06
2,600420.SH,20220602,6563.0524000000005,0.61,16.2102,-376.4899999999999,-0.0573650760429704,-17.42,-64.83,8.97
3,600420.SH,20220530,6752.919800000001,0.62,16.3728,-215.07000000000005,-0.0318484457641567,-17.42,-64.83,9.06
4,600420.SH,20220526,7997.8277,0.63,16.409,267.73999999999995,0.0334765901495977,-17.42,-64.83,9.08
5,600420.SH,20220524,17239.1083,0.59,15.8307,-890.3200000000002,-0.0516453626548654,-17.42,-64.83,8.76
6,600420.SH,20220523,18224.3274,0.63,16.7523,-48.819999999999936,-0.0026788368606678,-17.42,-64.83,9.27
7,600420.SH,20220520,14600.790900000002,0.67,16.4271,283.1800000000003,0.0193948397685772,-17.42,-64.83,9.09
8,600420.SH,20220517,10087.7283,0.71,16.3728,84.45999999999998,0.0083725490505131,-17.42,-64.83,9.06
9,600420.SH,20220513,14444.5076,0.87,16.8969,-917.0899999999996,-0.0634905685535448,-17.42,-64.83,9.35
10,600420.SH,20220512,17528.5457,0.8,16.8608,497.4000000000002,0.0283765697687059,-17.42,-64.83,9.33
11,600420.SH,20220427,23426.5357,0.68,15.9753,-595.3100000000001,-0.025411781222095,11.06,-12.41,8.84
12,600420.SH,20220426,30236.9043,0.69,16.2644,990.8000000000002,0.0327679047487675,11.06,-12.41,9.0
13,600420.SH,20220422,17637.331700000002,0.84,16.662,-957.2,-0.0542712478441395,11.06,-12.41,9.22
14,600420.SH,20220419,18025.0627,0.75,18.5776,724.67,0.0402034662547942,11.06,-12.41,10.28
15,600420.SH,20220413,63922.5135,0.83,19.9871,7297.709999999997,0.1141649412769101,11.06,-12.41,11.06
16,600420.SH,20220412,11388.7867,1.11,18.1619,-541.8899999999999,-0.0475810122951903,11.06,-12.41,10.05
17,600420.SH,20220411,13921.3962,1.15,18.1077,-23.79000000000008,-0.0017088803204954,11.06,-12.41,10.02
18,600420.SH,20220408,19361.5278,1.19,18.2161,-501.42999999999984,-0.025898266148191,11.06,-12.41,10.08
19,600420.SH,20220331,42914.5533,0.68,19.9509,985.72,0.0229693641014783,11.06,-12.41,11.04
20,600420.SH,20220330,29805.923700000003,0.74,19.8605,-908.2099999999996,-0.030470788596966,11.06,-12.41,10.99
21,600420.SH,20220321,45594.5298,0.6,18.5514,844.7900000000009,0.018528319158146,14.38,0.1,11.72
22,600420.SH,20220318,64026.901,0.66,16.8577,10571.499999999998,0.1651102870026459,14.38,0.1,10.65
23,600420.SH,20220316,20829.2827,0.77,14.6892,-193.46000000000012,-0.0092878858473604,14.38,0.1,9.28
24,600420.SH,20220315,25447.0269,0.8,14.6892,-2817.31,-0.110712737133154,14.38,0.1,9.28
25,600420.SH,20220308,8372.538199999999,0.82,14.3568,475.12,0.0567474269630683,14.38,0.1,9.07
26,600420.SH,20220217,2976.0388,0.7,14.3884,-73.96,-0.0248518265286057,14.38,0.1,9.09
27,600420.SH,20220209,4537.492700000001,0.8,14.4676,10.460000000000036,0.0023052378684818,14.38,0.1,9.14
28,600420.SH,20220208,4399.034799999999,0.78,14.4043,-79.76999999999995,-0.0181335232901544,14.38,0.1,9.1
29,600420.SH,20220117,20976.9084,1.45,16.1138,-3583.21,-0.1708168778579402,14.38,0.1,10.18
30,600420.SH,20220114,16325.9614,1.38,16.6678,1729.9300000000003,0.1059619067824085,14.38,0.1,10.53
31,600420.SH,20220111,13003.0557,1.29,16.5412,-278.3400000000003,-0.0214057377297861,14.38,0.1,10.45
32,600420.SH,20220110,8626.2585,1.21,16.3354,205.14999999999992,0.023782037136958,14.38,0.1,10.32
33,600420.SH,20211224,10880.4696,0.83,15.5598,-315.4600000000001,-0.0289932338949782,14.38,0.1,9.83
34,600420.SH,20211222,9465.7906,0.84,15.449,50.89,0.0053762017511775,14.38,0.1,9.76
35,600420.SH,20211217,4767.0448,0.72,14.9424,110.98000000000002,0.0232806706578465,14.38,0.1,9.44
36,600420.SH,20211208,3622.5402,0.75,15.1007,-104.10000000000004,-0.0287367411409264,14.38,0.1,9.54
37,600420.SH,20211207,3599.2795,0.76,15.0849,-66.15000000000003,-0.0183786782882518,14.38,0.1,9.53
38,600420.SH,20211203,2884.3472,0.71,15.3698,310.61,0.107688145171982,14.38,0.1,9.71
39,600420.SH,20211123,2686.8046,0.66,15.0374,61.920000000000016,0.0230459632233769,14.38,0.1,9.5
40,600420.SH,20211122,2527.8567,0.65,14.9899,41.16,0.0162825685490795,14.38,0.1,9.47
41,600420.SH,20211119,2510.2678,0.63,14.9266,209.73,0.0835488548273614,14.38,0.1,9.43
