,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600162.SH,20220607,6428.4277,0.31,37.9991,410.0700000000001,0.0637900928713875,11.61,58.37,2.1
1,600162.SH,20220526,5577.0489,0.31,37.6372,129.34000000000006,0.0231914767682958,11.61,58.37,2.08
2,600162.SH,20220523,7242.349,0.31,39.0848,242.10999999999984,0.0334297615317902,11.61,58.37,2.16
3,600162.SH,20220513,24340.1443,0.31,40.5324,2357.78,0.0968679548871861,11.61,58.37,2.24
4,600162.SH,20220427,7598.6542,0.31,23.8724,268.25,0.0353023039263979,116.55,2568.85,1.98
5,600162.SH,20220331,59917.2762,0.31,31.4682,-3506.0099999999998,-0.0585141752488408,116.55,2568.85,2.61
6,600162.SH,20220328,26495.3115,0.31,29.1774,1981.84,0.0747996489869537,116.55,2568.85,2.42
7,600162.SH,20220325,17136.8767,0.31,28.0923,1021.8899999999996,0.0596310528394009,116.55,2568.85,2.33
8,600162.SH,20220323,15986.863399999998,0.31,28.8157,-438.5400000000001,-0.0274312721030693,116.55,2568.85,2.39
9,600162.SH,20220322,15698.0674,0.31,27.9717,-797.8899999999999,-0.0508272757193028,116.55,2568.85,2.32
10,600162.SH,20220317,14444.6305,0.31,26.4043,1955.9,0.1354067173957824,116.55,2568.85,2.19
11,600162.SH,20220315,5028.1259,0.31,23.2696,54.370000000000005,0.010813173950159,116.55,2568.85,1.93
12,600162.SH,20220308,4713.0692,0.31,26.2838,-199.42999999999995,-0.0423142524620686,116.55,2568.85,2.18
13,600162.SH,20220304,4436.9778,0.31,26.8866,-62.33999999999996,-0.0140501041046452,116.55,2568.85,2.23
14,600162.SH,20220228,3484.8212,0.31,26.4043,-218.71,-0.0627607522589681,116.55,2568.85,2.19
15,600162.SH,20220225,4364.4116,0.31,26.2838,111.08999999999996,0.0254536029553216,116.55,2568.85,2.18
16,600162.SH,20220222,11340.8619,0.31,27.3689,-314.0,-0.0276874899605293,116.55,2568.85,2.27
17,600162.SH,20220217,5252.4332,0.31,26.7661,-358.54,-0.0682616963124823,116.55,2568.85,2.22
18,600162.SH,20220210,4270.535,0.31,27.0072,1.330000000000041,0.0003114363891175,116.55,2568.85,2.24
19,600162.SH,20220209,4849.7633000000005,0.31,26.8866,172.88,0.0356471005502474,116.55,2568.85,2.23
20,600162.SH,20220124,5210.0868,0.31,26.4043,-218.0,-0.0418419132671647,116.55,2568.85,2.19
21,600162.SH,20220119,5330.7454,0.31,26.8866,-10.829999999999842,-0.0020316108137522,116.55,2568.85,2.23
22,600162.SH,20220118,5489.3328,0.31,26.7661,-53.920000000000016,-0.0098226873765059,116.55,2568.85,2.22
23,600162.SH,20220117,5540.9368,0.31,26.8866,-580.59,-0.1047819206311828,116.55,2568.85,2.23
24,600162.SH,20220113,12356.8804,0.31,27.9717,-257.1400000000002,-0.0208094593195221,116.55,2568.85,2.32
25,600162.SH,20220107,13972.6089,0.31,27.0072,-7.229999999999791,-0.0005174409483399,116.55,2568.85,2.24
26,600162.SH,20220105,7288.2652,0.31,25.8015,-319.77,-0.0438746383707332,116.55,2568.85,2.14
27,600162.SH,20211222,57945.2167,0.31,28.454,-5317.209999999998,-0.0917627079993299,116.55,2568.85,2.36
28,600162.SH,20211221,26385.6743,0.31,27.2483,1917.4100000000008,0.0726685995665458,116.55,2568.85,2.26
29,600162.SH,20211217,5175.5622,0.31,24.3547,-143.44,-0.027714863517629,116.55,2568.85,2.02
30,600162.SH,20211215,3472.2162,0.31,23.7519,156.97000000000003,0.0452074384077811,116.55,2568.85,1.97
31,600162.SH,20211207,2185.3509,0.31,23.8724,10.710000000000036,0.0049008147844815,116.55,2568.85,1.98
32,600162.SH,20211203,1175.3349,0.31,23.7519,-70.01000000000002,-0.059566001145716,116.55,2568.85,1.97
33,600162.SH,20211201,1393.6353,0.31,23.8724,-138.51,-0.0993875513916732,116.55,2568.85,1.98
34,600162.SH,20211130,1233.8578,0.31,23.3902,45.52,0.0368924198558375,116.55,2568.85,1.94
35,600162.SH,20211126,1076.1444,0.31,23.3902,-5.890000000000001,-0.0054732431818629,116.55,2568.85,1.94
36,600162.SH,20211125,1275.8091,0.31,23.7519,-79.69,-0.0624623229290338,116.55,2568.85,1.97
37,600162.SH,20211111,2784.2218000000003,0.31,24.1136,96.11,0.0345195199606583,116.55,2568.85,2.0
38,600162.SH,20211108,2177.8433,0.31,23.7519,-216.6,-0.0994561913614262,116.55,2568.85,1.97
39,600162.SH,20211104,1477.6391,0.31,23.149,-251.36,-0.1701091964878298,116.55,2568.85,1.92
40,600162.SH,20211103,1555.2563,0.31,23.149,-103.32,-0.0664327802433592,116.55,2568.85,1.92
41,600162.SH,20211102,3296.5103000000004,0.31,23.3902,-353.72,-0.1073013483379681,116.55,2568.85,1.94
42,600162.SH,20211028,991.1594,0.31,21.7022,32.23999999999998,0.0325275631750049,72.78,240.1,1.8
43,600162.SH,20211013,4811.6981,0.31,23.8724,202.59,0.0421036390458495,72.78,240.1,1.98
44,600162.SH,20210930,1659.4491000000005,0.31,23.5107,92.69,0.0558558861492045,72.78,240.1,1.95
45,600162.SH,20210929,2396.442,0.31,23.0284,-272.72,-0.1138020448648454,72.78,240.1,1.91
46,600162.SH,20210928,1833.6325,0.31,23.6313,-62.99000000000001,-0.0343525761023542,72.78,240.1,1.96
47,600162.SH,20210923,3502.6965,0.31,24.3547,-301.96000000000004,-0.0862078687091502,72.78,240.1,2.02
48,600162.SH,20210915,2719.5242,0.31,24.1136,-154.99999999999994,-0.0569952640980359,72.78,240.1,2.0
49,600162.SH,20210913,5686.9795,0.31,24.7164,-233.02000000000004,-0.0409742992743336,72.78,240.1,2.05
