,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,600765.SH,20220609,25.18,76465.81659999999,0.43,41.6244,-10090.09,-0.13195556457315075,15.65,174.95
1,600765.SH,20220602,27.14,75105.48120000001,0.36,44.8644,-2438.4500000000007,-0.032467004551992674,15.65,174.95
2,600765.SH,20220531,27.41,54408.096900000004,0.34,45.3108,-4833.120000000001,-0.08883089604995907,15.65,174.95
3,600765.SH,20220530,27.44,44931.181800000006,0.32,45.3604,3018.4199999999983,0.06717873599309596,15.65,174.95
4,600765.SH,20220519,30.08,52811.586899999995,0.3,49.7245,829.6400000000003,0.015709431371016054,15.65,174.95
5,600765.SH,20220516,40.03,50372.7772,0.22,47.2661,-3207.1800000000003,-0.06366891361312516,15.65,174.95
6,600765.SH,20220513,40.26,32717.894099999998,0.21,47.5377,1574.0000000000005,0.04810823078004891,15.65,174.95
7,600765.SH,20220512,40.05,52090.637,0.23,47.2897,-2643.17,-0.05074174846431615,15.65,174.95
8,600765.SH,20220510,39.95,75698.2929,0.23,47.1717,75.83000000000175,0.0010017398952467229,15.65,174.95
9,600765.SH,20220505,38.03,103844.3062,0.24,44.9046,10168.089999999997,0.09791668288886883,15.65,174.95
10,600765.SH,20220426,29.64,58732.7017,0.38,34.9979,5049.35,0.08597169641184751,31.23,159.05
11,600765.SH,20220412,36.31,78042.9975,0.32,42.8737,-6195.009999999999,-0.07937944720793175,31.23,159.05
12,600765.SH,20220408,39.47,83575.56580000001,0.28,46.6049,873.5500000000006,0.010452217602575902,31.23,159.05
13,600765.SH,20220407,39.02,60546.8125,0.28,46.0735,-853.51,-0.014096695841750545,31.23,159.05
14,600765.SH,20220331,42.89,55904.7867,0.23,50.6431,-2909.9499999999994,-0.05205189343831267,31.23,159.05
15,600765.SH,20220330,44.58,63814.9799,0.23,52.6386,3052.4500000000007,0.04783281299756393,31.23,159.05
16,600765.SH,20220328,42.0,63408.9412,0.23,49.5922,-1516.7200000000003,-0.023919655040699532,31.23,159.05
17,600765.SH,20220322,44.28,34057.0174,0.26,52.2844,-1249.7099999999998,-0.03669464020651438,31.23,159.05
18,600765.SH,20220318,45.51,50805.2424,0.26,53.7367,-1627.2599999999998,-0.032029371835060855,31.23,159.05
19,600765.SH,20220309,40.01,126850.198,0.57,122.3825,-495.77999999999884,-0.0039083896424032295,24.36,126.72
20,600765.SH,20220307,44.25,66934.347,0.59,135.3518,-1667.7800000000007,-0.024916654524171286,24.36,126.72
21,600765.SH,20220304,45.25,68789.2767,0.61,138.4106,-1856.3999999999996,-0.02698676434840315,24.36,126.72
22,600765.SH,20220224,45.4,88230.23569999999,0.65,138.8694,1164.8599999999983,0.013202503549471969,24.36,126.72
23,600765.SH,20220217,43.09,50979.164899999996,0.92,131.8036,4436.31,0.08702202181424908,24.36,126.72
24,600765.SH,20220214,40.28,38051.6372,1.01,123.2084,-2176.54,-0.05719964133369799,24.36,126.72
25,600765.SH,20220210,41.51,41841.926400000004,1.01,126.9707,-819.7099999999994,-0.019590637203549005,24.36,126.72
26,600765.SH,20220208,40.65,62169.0828,1.01,124.3401,-2036.63,-0.03275953107675573,24.36,126.72
27,600765.SH,20220128,42.97,57941.5843,1.02,131.4365,4084.5799999999995,0.07049479314979655,24.36,126.72
28,600765.SH,20220121,43.06,137137.3774,0.95,131.7118,-7525.0899999999965,-0.054872640433037745,24.36,126.72
29,600765.SH,20220119,49.0,52166.569,0.91,149.8811,2529.999999999998,0.04849849335500669,24.36,126.72
30,600765.SH,20220118,49.2,58931.49250000001,0.93,150.4928,-998.2799999999995,-0.016939669396630323,24.36,126.72
31,600765.SH,20220117,48.31,53166.677,0.94,147.7705,-798.3699999999999,-0.015016360717823305,24.36,126.72
32,600765.SH,20220114,48.75,86447.8339,0.93,149.1164,4206.6399999999985,0.04866102261007605,24.36,126.72
33,600765.SH,20220111,45.09,124672.3054,0.98,137.9212,-741.8999999999996,-0.005950800361152218,24.36,126.72
34,600765.SH,20220110,44.78,78108.6211,1.01,136.973,1898.7300000000005,0.02430884034643393,24.36,126.72
35,600765.SH,20211231,50.49,65621.9246,0.98,154.4387,3330.840000000001,0.05075803582877545,24.36,126.72
36,600765.SH,20211224,45.47,45190.5322,1.12,139.0835,-766.9299999999998,-0.016971032706713726,24.36,126.72
37,600765.SH,20211221,46.71,77875.9999,1.06,142.8764,-7635.469999999999,-0.09804650996205058,24.36,126.72
38,600765.SH,20211220,48.25,59657.8456,1.06,147.587,-7816.360000000001,-0.13101981677997437,24.36,126.72
39,600765.SH,20211213,47.32,83883.3486,1.01,144.7423,-7538.489999999999,-0.08986872991858601,24.36,126.72
40,600765.SH,20211210,46.83,65754.8891,1.01,143.2435,-1917.54,-0.029161938013214594,24.36,126.72
41,600765.SH,20211202,48.54,76293.6312,1.01,148.474,-9383.820000000002,-0.12299611189564144,24.36,126.72
42,600765.SH,20211130,50.6,123470.371,1.01,154.7752,-7411.550000000003,-0.06002695172917236,24.36,126.72
43,600765.SH,20211119,48.9,71623.6649,1.09,149.5752,-2410.1299999999983,-0.033649911706766046,24.36,126.72
44,600765.SH,20211110,44.83,72053.4329,1.11,137.1259,461.8499999999999,0.006409826449781824,24.36,126.72
45,600765.SH,20211105,41.88,59410.496900000006,1.04,128.1024,6550.76,0.11026266976063619,24.36,126.72
46,600765.SH,20211104,41.86,82059.96650000001,1.11,128.0413,4636.7300000000005,0.05650416637691413,24.36,126.72
47,600765.SH,20211029,37.48,45864.649,1.06,114.6437,3104.4999999999995,0.06768829736383679,24.36,126.72
48,600765.SH,20211026,36.96,83057.76920000001,1.13,113.0532,-9106.05,-0.10963513814189942,24.36,126.72
49,600765.SH,20211020,36.07,84876.74960000001,1.32,110.3308,-12217.899999999998,-0.1439487263305851,35.8,125.42
50,600765.SH,20211019,34.0,46136.5277,1.24,103.9991,-1750.5800000000004,-0.03794347098210428,35.8,125.42
51,600765.SH,20211013,30.200000000000003,32777.4439,1.28,92.3757,1167.2900000000002,0.03561260004170125,35.8,125.42
52,600765.SH,20211012,29.6,30376.771500000003,1.28,90.5404,-1070.6500000000003,-0.03524568106258429,35.8,125.42
53,600765.SH,20211011,30.63,37920.4641,1.27,93.691,2348.76,0.061939115349593,35.8,125.42
54,600765.SH,20210923,34.129999999999995,74555.9626,1.34,104.3968,3451.37,0.04629234040631916,35.8,125.42
55,600765.SH,20210917,31.26,106440.5206,1.37,95.618,-13746.599999999999,-0.12914818456834942,35.8,125.42
56,600765.SH,20210914,33.56,45410.316600000006,1.29,102.6533,52.78999999999951,0.0011625111638177723,35.8,125.42
57,600765.SH,20210908,32.5,65755.0735,1.32,99.4109,-9383.39,-0.14270214449688054,35.8,125.42
58,600765.SH,20210907,34.35,72739.8794,1.41,105.0697,1627.1599999999999,0.022369572419170106,35.8,125.42
59,600765.SH,20210903,33.41,123896.0651,1.46,102.1944,8124.610000000004,0.06557601319656442,35.8,125.42
60,600765.SH,20210902,34.1,122520.89099999999,1.69,104.305,-10761.339999999998,-0.08783269458920274,35.8,125.42
61,600765.SH,20210830,32.620000000000005,95027.0845,1.91,99.778,4987.529999999999,0.052485352215557016,34.33,88.76
62,600765.SH,20210827,30.46,48522.8751,1.89,93.171,-3840.8799999999997,-0.07915606797998662,34.33,88.76
63,600765.SH,20210826,30.96,52045.031800000004,1.89,94.7004,-1877.1700000000005,-0.03606818816469626,34.33,88.76
64,600765.SH,20210825,31.21,76572.4598,1.89,95.4651,-6623.6900000000005,-0.0865022492068356,34.33,88.76
65,600765.SH,20210824,32.86,85008.1337,1.89,100.5121,-5329.699999999998,-0.06269635349023076,34.33,88.76
66,600765.SH,20210823,33.38,112119.1099,1.93,102.1027,-5163.909999999999,-0.04605735814889839,34.33,88.76
67,600765.SH,20210820,30.91,65279.15699999999,1.86,94.5474,-2775.2099999999996,-0.042512957083682926,34.33,88.76
68,600765.SH,20210817,28.31,58689.125100000005,1.8,86.5946,1443.4500000000007,0.024594846107187932,34.33,88.76
69,600765.SH,20210816,28.22,66528.6257,1.78,86.3193,2265.92,0.03405932372957465,34.33,88.76
70,600765.SH,20210806,30.880000000000003,77823.44279999999,1.75,94.4557,-8386.549999999997,-0.10776380096101323,34.33,88.76
71,600765.SH,20210805,31.2,109496.1375,1.75,95.4345,140.63000000000102,0.0012843375411301702,34.33,88.76
72,600765.SH,20210727,25.65,109445.68359999999,2.0,78.4582,539.6699999999983,0.004930939094614037,34.33,88.76
73,600765.SH,20210726,26.6,137801.313,2.4,81.364,9011.510000000002,0.06539495019180262,34.33,88.76
74,600765.SH,20210722,24.88,56977.387899999994,2.52,76.1029,7162.95,0.1257156613176365,34.33,88.76
75,600765.SH,20210721,24.98,84546.4093,2.8,76.4088,4163.680000000002,0.049247271817609906,34.33,88.76
76,600765.SH,20210713,23.09,28138.380800000003,2.65,70.6276,-241.73000000000002,-0.008590757290483466,34.33,88.76
77,600765.SH,20210708,23.290000000000003,59743.571200000006,2.54,71.2394,1491.3599999999988,0.024962685859662815,34.33,88.76
78,600765.SH,20210702,21.4,38230.7062,2.49,65.4583,-3561.8800000000006,-0.09316804092936166,34.33,88.76
79,600765.SH,20210629,21.95,48828.3767,2.47,67.1406,-3442.6200000000003,-0.07050449416230542,34.33,88.76
80,600765.SH,20210628,22.87,53747.9738,2.69,62.5073,4485.329999999998,0.0834511458364966,34.33,88.76
81,600765.SH,20210625,21.92,40932.4466,2.7,59.9108,96.75,0.002363650551980443,34.33,88.76
82,600765.SH,20210624,21.48,38625.3321,2.58,58.7082,-1444.18,-0.03738945198609697,34.33,88.76
83,600765.SH,20210623,22.21,33722.2231,2.72,60.7034,-1066.9900000000002,-0.031640559308202906,34.33,88.76
84,600765.SH,20210622,22.18,52162.218,2.6,60.6214,-1444.52,-0.027692840822067803,34.33,88.76
85,600765.SH,20210617,20.66,30516.9358,2.62,56.467,488.2100000000005,0.015998002001236328,34.33,88.76
86,600765.SH,20210601,19.29,53485.2703,2.39,52.7226,1660.9799999999996,0.03105490522313018,34.33,88.76
87,600765.SH,20210531,19.5,57944.13220000001,2.53,53.2966,9187.09,0.15855082561750747,34.33,88.76
88,600765.SH,20210528,19.01,37386.9325,2.71,51.9573,5634.380000000001,0.15070452757791777,34.33,88.76
89,600765.SH,20210527,18.66,23639.948800000002,2.72,51.0007,205.4599999999997,0.008691220177261962,34.33,88.76
90,600765.SH,20210525,18.73,52533.2691,2.75,51.192,2747.0599999999995,0.052291815207060846,34.33,88.76
91,600765.SH,20210518,18.54,34330.562900000004,2.69,50.6727,1146.2000000000003,0.033387160103920115,34.33,88.76
92,600765.SH,20210507,16.93,25251.2654,2.32,46.2723,-3264.5700000000006,-0.1292834219706075,34.33,88.76
93,600765.SH,20210506,17.72,26717.624699999997,2.34,48.4315,-2630.7700000000004,-0.09846571428185383,34.33,88.76
94,600765.SH,20210430,17.7,65842.005,2.27,48.3769,-16456.329999999998,-0.24993664758538256,34.33,88.76
95,600765.SH,20210427,18.54,26559.3663,2.12,50.6727,2448.3099999999995,0.09218254578611687,11.92,24.9
96,600765.SH,20210423,18.18,29066.367599999998,2.41,49.6888,2254.5899999999997,0.07756696781059082,11.92,24.9
97,600765.SH,20210419,17.49,25514.682699999998,1.7,47.8029,641.2300000000002,0.025131803814279857,11.92,24.9
98,600765.SH,20210414,17.18,11954.2002,1.17,46.9556,2085.18,0.1744307410879734,11.92,24.9
99,600765.SH,20210408,17.540000000000003,18881.9964,1.0,47.9396,1146.2600000000002,0.06070650453042138,11.92,24.9
100,600765.SH,20210401,17.91,23148.1367,1.2,48.9508,1767.4200000000005,0.07635258176093286,11.92,24.9
101,600765.SH,20210331,17.59,45171.5172,1.2,48.0762,-7783.789999999998,-0.17231632857352858,11.92,24.9
102,600765.SH,20210330,18.37,65105.45450000001,1.14,50.2081,-4962.639999999998,-0.0762246425911979,11.92,24.9
103,600765.SH,20210329,18.62,46752.2105,1.05,50.8914,4522.14,0.09672569385783374,11.92,24.9
104,600765.SH,20210326,18.15,45540.7836,1.11,49.6068,7750.43,0.1701865753579172,11.92,24.9
105,600765.SH,20210325,17.15,18016.7074,0.95,46.8736,74.7099999999997,0.004146706628537449,11.92,24.9
106,600765.SH,20210324,17.12,31421.7973,0.85,46.7916,-1843.0700000000002,-0.05865577905691602,11.92,24.9
107,600765.SH,20210318,16.76,24733.1063,0.82,45.8077,10.300000000000637,0.0004164458711763446,11.92,24.9
