,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600425.SH,20220606,21997.9601,0.0,18.4756,-603.5299999999996,-0.0274357257334965,39.56,104.17,4.22
1,600425.SH,20220530,12343.4825,0.0,18.1254,-1021.61,-0.0827651353659714,39.56,104.17,4.14
2,600425.SH,20220526,20422.7676,0.0,18.1254,466.3999999999999,0.0228372573754401,39.56,104.17,4.14
3,600425.SH,20220524,27515.4861,0.0,17.3811,-3261.6500000000005,-0.118538701738582,39.56,104.17,3.97
4,600425.SH,20220519,17823.190599999998,0.0,18.607,-1641.67,-0.0921086486052615,39.56,104.17,4.25
5,600425.SH,20220517,28329.5959,0.0,18.7383,-4138.009999999999,-0.1460666793344553,39.56,104.17,4.28
6,600425.SH,20220513,49638.0665,0.0,19.1761,1479.4599999999998,0.029804948184273,39.56,104.17,4.38
7,600425.SH,20220512,21231.8935,0.0,18.3005,1155.5400000000004,0.0544247266500277,39.56,104.17,4.18
8,600425.SH,20220506,25903.7177,0.0,17.2498,-3510.7999999999997,-0.1355326691195372,39.56,104.17,3.94
9,600425.SH,20220427,49073.7322,0.0,17.9941,3520.4100000000008,0.0717371563599966,28.9,24.75,4.11
10,600425.SH,20220422,13373.9038,0.0,17.2936,582.91,0.043585628303981,28.9,24.75,3.95
11,600425.SH,20220414,51266.4908,0.0,20.1393,957.67,0.018680233131931,28.9,24.75,4.6
12,600425.SH,20220413,64139.2737,0.0,19.2637,-6921.899999999998,-0.1079198375768324,28.9,24.75,4.4
13,600425.SH,20220412,81165.6594,0.0,20.5334,-3510.89,-0.0432558550740979,28.9,24.75,4.69
14,600425.SH,20220411,131048.53089999998,0.0,21.1025,-14497.65,-0.1106281001430135,28.9,24.75,4.82
15,600425.SH,20220408,107524.9135,0.0,22.1095,13340.3,0.1240670609793143,28.9,24.75,5.05
16,600425.SH,20220331,48744.5534,0.0,19.2199,769.3199999999993,0.0157826863995844,28.9,24.75,4.39
17,600425.SH,20220330,37915.3034,0.0,23.0492,3384.59,0.0892671216235078,39.31,12.75,4.22
18,600425.SH,20220318,9632.0825,0.0,21.2468,-380.3999999999999,-0.0394930172161627,39.31,12.75,3.89
19,600425.SH,20220315,14641.6951,0.0,20.209,-671.4700000000001,-0.0458601272198326,39.31,12.75,3.7
20,600425.SH,20220309,18741.4668,0.0,22.1753,337.42,0.0180039269925233,39.31,12.75,4.06
21,600425.SH,20220222,12951.4862,0.0,22.1753,-1493.74,-0.1153334819597769,39.31,12.75,4.06
22,600425.SH,20220221,12459.2307,0.0,22.503,-649.09,-0.0520971170394974,39.31,12.75,4.12
23,600425.SH,20220217,14417.49,0.0,22.2299,-1132.83,-0.0785733161597476,39.31,12.75,4.07
24,600425.SH,20220209,10959.2273,0.0,21.7384,-203.9999999999999,-0.0186144510388975,39.31,12.75,3.98
25,600425.SH,20220125,12611.3454,0.0,19.5536,-1755.66,-0.1392127441057954,39.31,12.75,3.58
26,600425.SH,20220121,10529.4599,0.0,21.0829,-994.1899999999998,-0.094419847688484,39.31,12.75,3.86
27,600425.SH,20220120,26253.859000000004,0.0,21.6291,1702.7800000000009,0.0648582747397249,39.31,12.75,3.96
28,600425.SH,20220119,19416.7342,0.0,21.6837,-550.22,-0.0283374121689321,39.31,12.75,3.97
29,600425.SH,20220117,4992.7412,0.0,20.8645,342.22,0.0685435087242254,39.31,12.75,3.82
