,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,688363.SH,20220607,147.32000000000002,76288.81,4.01,90.5923,-599.420000000001,-0.007857246691880513,61.57,31.07
1,688363.SH,20220602,148.94000000000003,54036.2779,3.76,91.5885,-1733.5200000000004,-0.032080670012247466,61.57,31.07
2,688363.SH,20220531,147.18,97381.8371,3.87,90.5062,307.72999999999956,0.003160034860340497,61.57,31.07
3,688363.SH,20220530,139.73,71298.5088,3.02,85.9249,3480.9299999999994,0.04882191869909065,61.57,31.07
4,688363.SH,20220512,129.26999999999998,54685.3672,2.77,79.4927,2531.5900000000006,0.04629373687372809,61.57,31.07
5,688363.SH,20220511,126.7,58742.435600000004,2.75,77.9123,2192.879999999999,0.037330423527757145,61.57,31.07
6,688363.SH,20220510,126.0,51969.1403,2.78,77.4819,1688.5399999999995,0.032491205170080514,61.57,31.07
7,688363.SH,20220427,129.9,74759.37269999999,3.56,79.8801,4534.130000000001,0.06064965282941709,61.57,31.07
8,688363.SH,20220420,117.43,41613.1127,3.54,72.2119,3673.3900000000012,0.08827481920140046,87.93,21.13
9,688363.SH,20220419,115.05,34135.4404,3.75,70.7483,-23.29000000000042,-0.0006822821011560882,87.93,21.13
10,688363.SH,20220408,109.26,26141.4917,4.22,67.1878,-438.85,-0.01678748883331704,87.93,21.13
11,688363.SH,20220407,113.71,20142.2384,4.33,69.9243,36.059999999999945,0.0017902677589199793,87.93,21.13
12,688363.SH,20220406,116.63,29325.069300000003,4.3,71.7199,-1625.4200000000005,-0.05542766100129899,87.93,21.13
13,688363.SH,20220401,120.2,34559.6379,4.28,73.9152,1442.4799999999996,0.041738863241966996,87.93,21.13
14,688363.SH,20220328,110.93,17059.671299999998,4.53,68.0609,-1292.48,-0.07576230381414208,87.93,21.13
15,688363.SH,20220324,116.82,28280.533000000003,4.71,71.6747,-1058.1099999999997,-0.03741478281190809,87.93,21.13
16,688363.SH,20220321,115.42,39376.0829,4.79,70.8157,1135.5099999999995,0.028837556109472726,87.93,21.13
17,688363.SH,20220317,112.22,38361.8299,4.35,68.8524,-538.74,-0.014043647068045626,87.93,21.13
18,688363.SH,20220316,107.9,35327.110499999995,3.95,66.2019,-230.43999999999966,-0.006523035615947127,87.93,21.13
19,688363.SH,20220315,102.8,28383.519,3.28,63.0728,-2819.4800000000005,-0.09933511063233563,87.93,21.13
20,688363.SH,20220311,114.48,40367.4694,2.72,70.239,-586.810000000001,-0.014536705142086537,88.68,26.91
21,688363.SH,20220307,115.15,30942.408799999997,2.82,85.5817,-1210.23,-0.039112339566789,88.68,26.91
22,688363.SH,20220228,123.88,32192.266499999998,2.96,92.07,3000.9100000000008,0.09321835105956273,88.68,26.91
23,688363.SH,20220225,122.48,46183.184,3.14,91.0295,3088.839999999999,0.0668823526762468,88.68,26.91
24,688363.SH,20220222,115.1,22007.699,2.82,85.5445,-2045.42,-0.09294111119931257,88.68,26.91
25,688363.SH,20220221,116.9,20791.562899999997,2.7,86.8823,228.71999999999974,0.011000616023916113,88.68,26.91
26,688363.SH,20220218,117.92,14830.2631,2.67,87.6404,-1252.56,-0.08445972883650324,88.68,26.91
27,688363.SH,20220217,118.02,17138.2826,2.63,87.7147,-245.4799999999998,-0.014323488865798012,88.68,26.91
28,688363.SH,20220216,119.13,21955.349,2.57,88.5397,-358.25999999999965,-0.016317663636319316,88.68,26.91
29,688363.SH,20220127,119.78,19482.9864,1.57,89.0228,-2109.19,-0.1082580440542729,88.68,26.91
30,688363.SH,20220121,126.31,30027.214500000002,1.15,93.876,-4015.2300000000005,-0.13371969617761248,88.68,26.91
31,688363.SH,20220120,130.29999999999998,23823.336799999997,1.0,96.8414,-1425.8699999999997,-0.05985181723158109,88.68,26.91
32,688363.SH,20220118,134.39,35221.456099999996,1.07,99.8812,-1942.43,-0.05514905444241416,88.68,26.91
33,688363.SH,20220117,139.29,25045.7123,0.98,103.523,298.7399999999998,0.011927790131167473,88.68,26.91
34,688363.SH,20220113,136.98,24696.8677,1.04,101.8061,-1801.8000000000002,-0.07295662032477099,88.68,26.91
35,688363.SH,20220110,140.89,26954.7967,1.26,104.7121,-1312.2599999999995,-0.04868372833989876,88.68,26.91
36,688363.SH,20220105,148.0,36506.999200000006,1.02,109.9964,-5839.910000000001,-0.1599668591769657,88.68,26.91
37,688363.SH,20211229,156.2,28181.3733,0.6,116.0908,-3197.07,-0.11344621023135165,88.68,26.91
38,688363.SH,20211222,162.57,25192.6352,0.44,120.8251,1750.06,0.06946712744048308,88.68,26.91
39,688363.SH,20211221,161.19,42612.213299999996,0.52,119.7995,-4371.73,-0.10259335672667348,88.68,26.91
40,688363.SH,20211220,162.6,47023.6467,0.41,120.8474,598.5200000000004,0.012728064325134538,88.68,26.91
41,688363.SH,20211213,176.36,65885.847,0.13,131.0741,607.0800000000013,0.009214118473729287,88.68,26.91
