,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,000726.SZ,20220609,9495.2571,0.0,18.1108,334.53000000000003,0.0352312735165433,59.05,113.84,7.09
1,000726.SZ,20220607,6138.3253,0.0,18.1364,187.74000000000007,0.0305848893345551,59.05,113.84,7.1
2,000726.SZ,20220606,6641.3243,0.0,17.932,212.99999999999983,0.0320719167410632,59.05,113.84,7.02
3,000726.SZ,20220601,4778.2217,0.0,17.9831,-299.93,-0.0627702142828575,59.05,113.84,7.04
4,000726.SZ,20220531,5264.4728000000005,0.0,18.0086,-327.23,-0.0621581708998477,59.05,113.84,7.05
5,000726.SZ,20220530,5485.4371,0.0,18.2385,-318.23,-0.0580136084324073,59.05,113.84,7.14
6,000726.SZ,20220527,5258.415800000001,0.0,18.2641,28.75,0.0054674261400173,59.05,113.84,7.15
7,000726.SZ,20220526,8531.062399999999,0.0,18.3918,-2236.08,-0.2621103791246446,59.05,113.84,7.2
8,000726.SZ,20220524,7131.2171,0.0,17.651,-959.43,-0.1345394462889091,59.05,113.84,6.91
9,000726.SZ,20220523,5466.7449,0.0,18.494,-323.2800000000001,-0.0591357390757341,59.05,113.84,7.24
10,000726.SZ,20220520,6999.382799999999,0.0,18.4684,-758.0000000000001,-0.1082952628337458,59.05,113.84,7.23
11,000726.SZ,20220519,8241.9162,0.0,18.4684,-407.81,-0.0494799983528102,59.05,113.84,7.23
12,000726.SZ,20220517,8930.78,0.0,18.3918,736.0899999999999,0.0824216921702247,59.05,113.84,7.2
13,000726.SZ,20220516,9594.688,0.0,18.3152,-353.0300000000002,-0.0367943178558802,59.05,113.84,7.17
14,000726.SZ,20220513,14183.9851,0.0,18.8567,-1136.08,-0.0800959668238794,59.05,113.84,7.38
15,000726.SZ,20220512,9689.1647,0.0,18.3712,-699.5500000000002,-0.0721992061916338,59.05,113.84,7.19
16,000726.SZ,20220511,13956.9283,0.0,18.3712,-1158.86,-0.0830311638127423,59.05,113.84,7.19
17,000726.SZ,20220510,14302.7283,0.0,18.3457,897.7800000000002,0.0627698423104353,59.05,113.84,7.18
18,000726.SZ,20220505,14127.5252,0.0,17.5025,-299.23,-0.0211806382054798,59.05,113.84,6.85
19,000726.SZ,20220429,14349.7051,0.0,16.5826,-1035.2000000000005,-0.0721408553545814,59.05,113.84,6.49
20,000726.SZ,20220428,8610.3467,0.0,55.7688,163.81000000000006,0.0190247856105492,5.83,158.37,6.11
21,000726.SZ,20220427,12044.5826,0.0,55.4037,-1112.1,-0.0923319667383077,5.83,158.37,6.07
22,000726.SZ,20220426,9251.3653,0.0,56.8641,-651.6499999999999,-0.0704382519626589,5.83,158.37,6.23
23,000726.SZ,20220422,16573.0157,0.0,63.7097,1238.63,0.0747377557845431,5.83,158.37,6.98
24,000726.SZ,20220419,3692.1031,0.0,60.6063,4.1200000000000045,0.0011158951655494,5.83,158.37,6.64
25,000726.SZ,20220414,4671.8995,0.0,60.5151,-281.73,-0.0603030951329325,5.83,158.37,6.63
26,000726.SZ,20220412,3133.4858,0.0,60.0587,-47.96000000000001,-0.015305638212881,5.83,158.37,6.58
27,000726.SZ,20220411,3751.7206,0.0,59.3285,-348.42999999999995,-0.0928720544914778,5.83,158.37,6.5
28,000726.SZ,20220408,3941.6016,0.0,60.2412,-3.849999999999984,-0.0009767603098192,5.83,158.37,6.6
29,000726.SZ,20220407,3959.3067,0.0,60.15,-35.61000000000007,-0.0089939988735906,5.83,158.37,6.59
30,000726.SZ,20220406,6728.612300000001,0.0,61.2453,143.4000000000001,0.021311972455301,5.83,158.37,6.71
31,000726.SZ,20220401,3877.7291,0.0,58.8721,-227.38000000000005,-0.0586374122937056,5.83,158.37,6.45
32,000726.SZ,20220331,3993.7888,0.0,58.3245,202.73,0.0507613221810827,5.83,158.37,6.39
33,000726.SZ,20220329,2338.3596,0.0,57.503,-43.91,-0.0187781212094153,5.83,158.37,6.3
34,000726.SZ,20220325,4973.6558,0.0,58.0506,67.60000000000002,0.0135916120291235,5.83,158.37,6.36
35,000726.SZ,20220324,2240.111,0.0,56.5902,-10.859999999999983,-0.0048479740512858,5.83,158.37,6.2
36,000726.SZ,20220323,1807.7573,0.0,56.7728,93.67,0.0518155838729015,5.83,158.37,6.22
37,000726.SZ,20220322,3092.584,0.0,57.3204,254.52,0.0823001089056918,5.83,158.37,6.28
38,000726.SZ,20220321,2114.0528,0.0,56.3089,-117.89999999999998,-0.0557696572195358,5.83,158.37,6.21
39,000726.SZ,20220318,2112.3715,0.0,56.3089,-166.86,-0.0789917871927357,5.83,158.37,6.21
40,000726.SZ,20220317,3074.0725,0.0,56.1275,-313.14,-0.1018648714368317,5.83,158.37,6.19
41,000726.SZ,20220316,3666.1878,0.0,56.4902,119.24999999999994,0.0325269752957008,5.83,158.37,6.23
42,000726.SZ,20220311,3328.0147,0.0,59.6639,107.67000000000002,0.0323526215193701,5.83,158.37,6.58
43,000726.SZ,20220310,3648.5544,0.0,58.9385,-108.65,-0.0297789173706715,5.83,158.37,6.5
44,000726.SZ,20220309,5322.5404,0.0,58.4851,148.42000000000007,0.0278851805427348,5.83,158.37,6.45
45,000726.SZ,20220308,5005.4185,0.0,60.1172,76.37,0.0152574654846542,5.83,158.37,6.63
46,000726.SZ,20220307,3602.3216,0.0,60.8426,241.70000000000005,0.067095619669271,5.83,158.37,6.71
47,000726.SZ,20220304,3763.1631,0.0,62.0214,838.4900000000001,0.2228152162737778,5.83,158.37,6.84
48,000726.SZ,20220303,3061.8156,0.0,62.5654,-239.85,-0.0783358736561405,5.83,158.37,6.9
49,000726.SZ,20220302,6008.0243,0.0,62.0214,51.530000000000086,0.008576862779999,5.83,158.37,6.84
50,000726.SZ,20220301,3451.5448,0.0,60.8426,-129.41000000000005,-0.037493356597892,5.83,158.37,6.71
51,000726.SZ,20220228,5313.5686000000005,0.0,60.2986,-711.6999999999999,-0.1339401170053586,5.83,158.37,6.65
52,000726.SZ,20220225,6800.7773,0.0,60.5706,-1039.88,-0.1529060509009757,5.83,158.37,6.68
53,000726.SZ,20220223,4283.471,0.0,63.3815,642.52,0.1499998482539044,5.83,158.37,6.99
54,000726.SZ,20220222,4792.0343,0.0,62.4748,-439.06,-0.0916228834171742,5.83,158.37,6.89
55,000726.SZ,20220221,3891.8554,0.0,64.2883,72.23999999999998,0.0185618407097036,5.83,158.37,7.09
56,000726.SZ,20220218,7224.369500000001,0.0,64.2883,-412.2800000000001,-0.0570679558956667,5.83,158.37,7.09
57,000726.SZ,20220215,5938.7566,0.0,63.8349,-403.78,-0.067990663230751,5.83,158.37,7.04
58,000726.SZ,20220211,13132.26,0.0,65.3764,1741.4499999999996,0.1326085532878575,5.83,158.37,7.21
59,000726.SZ,20220210,7796.325599999999,0.0,64.1069,-850.3500000000001,-0.1090706114172553,5.83,158.37,7.07
60,000726.SZ,20220209,6074.4377,0.0,63.6535,541.2799999999999,0.0891078362693554,5.83,158.37,7.02
61,000726.SZ,20220207,7441.1111,0.0,61.9307,-68.45999999999995,-0.0092002389266839,5.83,158.37,6.83
62,000726.SZ,20220128,9944.0655,0.0,61.7494,400.96,0.0403215364983265,5.83,158.37,6.81
63,000726.SZ,20220126,3686.3637,0.0,57.7597,-62.829999999999984,-0.017043896129945,5.83,158.37,6.37
64,000726.SZ,20220125,5387.5635,0.0,57.7597,-1444.2,-0.2680618056752371,5.83,158.37,6.37
65,000726.SZ,20220124,4829.2602,0.0,60.0266,-405.43000000000006,-0.0839528174522466,5.83,158.37,6.62
66,000726.SZ,20220121,4530.838,0.0,60.7519,-1102.84,-0.2434075109284419,5.83,158.37,6.7
67,000726.SZ,20220120,7019.1193,0.0,61.84,-146.95999999999998,-0.0209370996159019,5.83,158.37,6.82
68,000726.SZ,20220118,4156.898999999999,0.0,61.1146,-148.81,-0.0357983198533329,5.83,158.37,6.74
69,000726.SZ,20220117,4906.718,0.0,61.9307,-593.1700000000001,-0.120889360260769,5.83,158.37,6.83
70,000726.SZ,20220114,4214.9475,0.0,61.2053,-447.17,-0.1060914756352244,5.83,158.37,6.75
71,000726.SZ,20220113,4292.1921,0.0,62.4748,46.21999999999997,0.010768390352333,5.83,158.37,6.89
72,000726.SZ,20220112,5952.8201,0.0,62.5654,62.09000000000006,0.0104303504821185,5.83,158.37,6.9
73,000726.SZ,20220111,12433.8432,0.0,63.3815,530.24,0.0426449000096768,5.83,158.37,6.99
74,000726.SZ,20220110,5202.1944,0.0,61.3867,-1027.84,-0.1975781604778168,5.83,158.37,6.77
75,000726.SZ,20220106,9314.4979,0.0,62.9281,405.8599999999997,0.0435729337595319,5.83,158.37,6.94
76,000726.SZ,20220105,16043.9183,0.0,62.1121,1347.27,0.08397387563361,5.83,158.37,6.85
77,000726.SZ,20220104,8374.5304,0.0,59.8452,-457.1799999999999,-0.0545917177636611,5.83,158.37,6.6
78,000726.SZ,20211231,5990.246,0.0,58.4851,692.43,0.1155929155497119,5.83,158.37,6.45
79,000726.SZ,20211230,5226.2108,0.0,57.5783,152.48000000000005,0.0291760141018422,5.83,158.37,6.35
80,000726.SZ,20211229,2450.887,0.0,57.0343,-3.8899999999999855,-0.0015871804779249,5.83,158.37,6.29
81,000726.SZ,20211224,8636.7057,0.0,57.0343,-174.3699999999999,-0.0201894108768809,5.83,158.37,6.29
82,000726.SZ,20211223,16521.274100000002,0.0,58.7571,2480.05,0.1501125146274281,5.83,158.37,6.48
83,000726.SZ,20211222,4694.325,0.0,55.9462,-229.8099999999999,-0.0489548550643596,5.83,158.37,6.17
84,000726.SZ,20211221,7016.3898,0.0,56.0369,-768.7700000000002,-0.1095677437989548,5.83,158.37,6.18
85,000726.SZ,20211215,2232.7335,0.0,54.7674,-39.95999999999998,-0.0178973442195407,5.83,158.37,6.04
86,000726.SZ,20211214,1411.5649,0.0,54.4954,-340.11,-0.2409453507947102,5.83,158.37,6.01
87,000726.SZ,20211213,2155.2380000000003,0.0,54.4047,71.30000000000001,0.0330821932426952,5.83,158.37,6.0
88,000726.SZ,20211210,3601.8993,0.0,54.6767,216.8700000000001,0.0602099009264362,5.83,158.37,6.03
89,000726.SZ,20211209,3504.786,0.0,54.5861,100.30000000000004,0.0286180097729219,5.83,158.37,6.02
90,000726.SZ,20211207,2244.4895,0.0,54.8581,203.29,0.0905729342908487,5.83,158.37,6.05
91,000726.SZ,20211206,2550.3733,0.0,54.9488,217.31,0.0852071341869835,5.83,158.37,6.06
92,000726.SZ,20211203,2000.2634,0.0,55.3115,137.64999999999998,0.0688159369411048,5.83,158.37,6.1
93,000726.SZ,20211202,1888.0138,0.0,55.3115,293.6,0.1555073379230596,5.83,158.37,6.1
94,000726.SZ,20211201,2271.1606,0.0,55.7648,327.69000000000005,0.1442830595071084,5.83,158.37,6.15
95,000726.SZ,20211130,2104.6992,0.0,54.7674,-195.24,-0.0927638495800254,5.83,158.37,6.04
96,000726.SZ,20211129,2465.687,0.0,55.0394,-192.01,-0.0778728200294684,5.83,158.37,6.07
97,000726.SZ,20211126,1799.9960999999998,0.0,55.7699,100.06,0.0555890093317424,5.83,158.37,6.15
98,000726.SZ,20211125,1536.4378000000002,0.0,56.586,69.31,0.0451108401524617,5.83,158.37,6.24
99,000726.SZ,20211124,2228.9912,0.0,56.8581,-220.05999999999997,-0.098726275814817,5.83,158.37,6.27
100,000726.SZ,20211122,2181.8099,0.0,56.0419,129.74999999999997,0.0594689757343203,5.83,158.37,6.18
101,000726.SZ,20211119,1770.4312999999995,0.0,56.0419,90.48999999999998,0.0511118392450472,5.83,158.37,6.18
102,000726.SZ,20211118,2777.34,0.0,55.7699,-375.02,-0.1350284804885249,5.83,158.37,6.15
103,000726.SZ,20211117,1738.9984,0.0,56.586,-206.31,-0.1186372569405469,5.83,158.37,6.24
104,000726.SZ,20211116,2233.3982,0.0,56.7674,-325.09000000000003,-0.1455584588543144,5.83,158.37,6.26
105,000726.SZ,20211115,3216.5080000000003,0.0,57.4929,70.55000000000007,0.0219337243992553,5.83,158.37,6.34
106,000726.SZ,20211112,2163.1119,0.0,56.9488,-108.34,-0.0500852498661766,5.83,158.37,6.28
107,000726.SZ,20211110,2906.1465,0.0,56.2233,-60.41999999999999,-0.0207904178264929,5.83,158.37,6.2
108,000726.SZ,20211109,1708.2056,0.0,55.6792,38.56999999999999,0.022579249242597,5.83,158.37,6.14
109,000726.SZ,20211108,2780.0212,0.0,56.2233,103.70999999999998,0.0373054709079196,5.83,158.37,6.2
110,000726.SZ,20211105,2541.9192,0.0,55.7699,-215.29999999999995,-0.0846997811732174,5.83,158.37,6.15
111,000726.SZ,20211104,2912.7307,0.0,56.0419,-299.28,-0.1027489427704387,5.83,158.37,6.18
112,000726.SZ,20211103,4043.6693,0.0,55.6792,-94.53000000000002,-0.0233772826081499,5.83,158.37,6.14
113,000726.SZ,20211102,3948.6205,0.0,54.5003,-178.2800000000001,-0.0451499454049838,5.83,158.37,6.01
114,000726.SZ,20211029,3772.0811,0.05,54.1376,-236.8,-0.0627770171749488,5.83,158.37,5.97
115,000726.SZ,20211028,1975.1382,0.05,51.3264,-118.77,-0.0601325011080237,-2.91,6.51,5.66
116,000726.SZ,20211027,2946.879,0.05,52.5053,-165.39999999999998,-0.0561271772610955,-2.91,6.51,5.79
117,000726.SZ,20211025,2005.8349,0.05,54.2283,-654.99,-0.3265423290820197,-2.91,6.51,5.98
118,000726.SZ,20211022,2257.9163,0.05,54.9537,-44.92999999999998,-0.0198988775624676,-2.91,6.51,6.06
119,000726.SZ,20211020,2168.7177,0.05,55.8606,-153.71000000000004,-0.070875983536262,-2.91,6.51,6.16
120,000726.SZ,20211019,2651.2043000000003,0.05,55.7699,333.72,0.1258748712801952,-2.91,6.51,6.15
121,000726.SZ,20211013,2704.3741,0.05,54.319,-297.8999999999999,-0.110154878350595,-2.91,6.51,5.99
