,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,600864.SH,20220606,4.79,6216.409799999999,0.0,41.9335,209.3,0.0336689514902959,-2.65,-418.74
1,600864.SH,20220527,4.66,5968.819799999999,0.0,40.7954,-668.41,-0.11198361190264113,-2.65,-418.74
2,600864.SH,20220518,4.53,7011.7865,0.0,39.6574,-492.53,-0.07024315415194116,-2.65,-418.74
3,600864.SH,20220517,4.48,4929.2829,0.0,39.2197,-298.6,-0.060576762595630294,-2.65,-418.74
4,600864.SH,20220516,4.49,4040.1607000000004,0.0,39.3072,41.600000000000065,0.010296620131966548,-2.65,-418.74
5,600864.SH,20220513,4.51,5507.9830999999995,0.0,39.4823,-56.139999999999986,-0.010192478622528815,-2.65,-418.74
6,600864.SH,20220512,4.54,9051.4224,0.0,39.7449,765.0400000000001,0.0845215222747753,-2.65,-418.74
7,600864.SH,20220505,4.34,5776.9718,0.0,37.994,-540.95,-0.09363902382213464,-2.65,-418.74
8,600864.SH,20220429,4.37,8667.2851,0.0,38.2567,197.47,0.022783374230991894,-2.65,-418.74
9,600864.SH,20220428,4.2,9175.551300000001,0.0,36.7684,95.88000000000011,0.010449508358151744,-2.65,-418.74
10,600864.SH,20220425,4.98,8999.552099999999,0.0,54.966,-614.3500000000001,-0.06826450840814624,0.61,-9.87
11,600864.SH,20220421,5.38,7712.2858,0.0,59.381,-598.01,-0.07753991689467732,0.61,-9.87
12,600864.SH,20220412,5.73,19505.754399999998,0.0,63.2441,1758.9899999999998,0.090178004086835,0.61,-9.87
13,600864.SH,20220411,5.460000000000001,11777.599400000001,0.0,60.264,-2205.21,-0.18723764708791163,0.61,-9.87
14,600864.SH,20220330,5.58,9974.2196,0.0,61.5885,1044.63,0.10473300587847495,0.61,-9.87
15,600864.SH,20220318,5.800000000000001,24113.7111,0.0,64.0167,1408.88,0.058426510716552464,0.61,-9.87
16,600864.SH,20220309,5.470000000000001,15303.915900000002,0.0,60.3743,-742.97,-0.048547705362128914,0.61,-9.87
17,600864.SH,20220308,5.68,15401.4322,0.0,62.6922,-776.3800000000003,-0.05040959762170692,0.61,-9.87
18,600864.SH,20220224,5.609999999999999,10129.557,0.0,61.9196,-549.8299999999999,-0.054279767614714036,0.61,-9.87
19,600864.SH,20220223,5.82,4446.7615,0.0,64.2374,-119.15999999999993,-0.026797029703526924,0.61,-9.87
20,600864.SH,20220217,5.800000000000001,6070.7994,0.0,64.0167,464.80999999999983,0.07656487545939994,0.61,-9.87
21,600864.SH,20220214,5.800000000000001,7307.5283,0.0,64.0167,-493.71000000000004,-0.06756183209033895,0.61,-9.87
22,600864.SH,20220209,5.869999999999999,6399.6703,0.0,64.7893,-316.2899999999999,-0.049422858549447446,0.61,-9.87
23,600864.SH,20220124,5.91,6409.3292,0.0,65.2308,-439.57000000000005,-0.0685828401511971,0.61,-9.87
24,600864.SH,20220121,5.960000000000001,7279.8338,0.0,65.7826,-159.28000000000003,-0.02187962038364118,0.61,-9.87
25,600864.SH,20220119,5.99,6812.1660999999995,0.0,66.1138,-456.73999999999995,-0.06704768986769127,0.61,-9.87
26,600864.SH,20220114,5.92,12001.6674,0.0,65.3412,-1106.53,-0.09219802241811834,0.61,-9.87
27,600864.SH,20220111,6.130000000000001,12281.293,0.0,67.659,401.41999999999985,0.03268548352359966,0.61,-9.87
28,600864.SH,20220110,6.130000000000001,23141.2074,0.0,67.659,-3180.000000000001,-0.13741720321818648,0.61,-9.87
29,600864.SH,20211229,6.09,28719.053399999997,0.0,67.2175,1387.2000000000003,0.04830242768377597,0.61,-9.87
30,600864.SH,20211214,5.890000000000001,10505.9643,0.0,65.01,-1787.27,-0.1701195577068542,0.61,-9.87
31,600864.SH,20211209,6.0600000000000005,27057.4461,0.0,66.8864,2470.859999999999,0.09131903990007391,0.61,-9.87
32,600864.SH,20211206,5.800000000000001,16749.947500000002,0.0,64.0167,967.4600000000002,0.05775898700578017,0.61,-9.87
33,600864.SH,20211130,5.65,5524.6377,0.0,62.3611,-213.94000000000003,-0.03872471130550335,0.61,-9.87
34,600864.SH,20211129,5.65,7160.5561,0.0,62.3611,-207.2999999999999,-0.028950265468906795,0.61,-9.87
35,600864.SH,20211126,5.75,5128.2133,0.0,63.4648,-189.91,-0.03703239098888496,0.61,-9.87
36,600864.SH,20211125,5.74,5099.175499999999,0.0,63.3544,324.5800000000001,0.06365342789241125,0.61,-9.87
37,600864.SH,20211122,5.78,10329.3883,0.0,63.7959,-1232.47,-0.11931684279890997,0.61,-9.87
38,600864.SH,20211118,5.64,5474.6373,0.0,62.2507,-561.08,-0.10248715471982044,0.61,-9.87
39,600864.SH,20211111,5.8,10508.1099,0.0,64.0167,-74.88999999999993,-0.007126876356708063,0.61,-9.87
40,600864.SH,20211110,5.71,5998.4024,0.0,63.0233,-282.52,-0.047099207615681135,0.61,-9.87
41,600864.SH,20211105,5.57,5856.847,0.0,61.4781,-720.9599999999998,-0.12309694960445439,0.61,-9.87
42,600864.SH,20211102,5.5600000000000005,7262.8171,0.0,61.3677,321.3499999999999,0.044245916643006186,0.61,-9.87
43,600864.SH,20211029,5.620000000000001,7547.8046,0.0,62.0299,86.38000000000011,0.011444387418296455,0.61,-9.87
44,600864.SH,20211026,5.840000000000001,7046.9607000000005,0.0,64.4582,-379.13,-0.05380049870293728,2.69,70.98
45,600864.SH,20211025,5.93,10746.100199999999,0.0,65.4515,-1239.87,-0.11537860032237555,2.69,70.98
46,600864.SH,20211020,5.909999999999999,7446.6484,0.0,65.2308,-283.53999999999985,-0.03807619008841613,2.69,70.98
47,600864.SH,20211019,5.92,8923.575,0.0,65.3412,398.69000000000005,0.044678281966588504,2.69,70.98
48,600864.SH,20211015,5.840000000000001,8651.1285,0.0,64.4582,-733.88,-0.08483055129744055,2.69,70.98
49,600864.SH,20211013,5.93,9908.3287,0.0,65.4515,360.94000000000017,0.03642793965848147,2.69,70.98
50,600864.SH,20211012,5.92,20805.9722,0.0,65.3412,-1080.6000000000004,-0.05193701066273656,2.69,70.98
51,600864.SH,20211008,6.2700000000000005,25884.9775,0.0,69.2042,-728.0499999999995,-0.028126352437432077,2.69,70.98
52,600864.SH,20210930,6.03,16631.4205,0.0,66.5553,610.0899999999999,0.03668297605727664,2.69,70.98
53,600864.SH,20210927,6.1000000000000005,30560.741700000002,0.0,67.3279,1950.9800000000005,0.06383941918530074,2.69,70.98
54,600864.SH,20210924,6.3,26207.9154,0.0,69.5353,-1459.33,-0.05568279574040444,2.69,70.98
55,600864.SH,20210914,6.32,46314.587199999994,0.0,69.7561,-370.20000000000164,-0.007993162033407946,2.69,70.98
56,600864.SH,20210913,6.3500000000000005,22765.546299999998,0.0,70.0872,-2821.4900000000002,-0.12393684574132098,2.69,70.98
57,600864.SH,20210907,6.370000000000001,27198.1625,0.0,70.308,-1513.9599999999996,-0.05566405451103543,2.69,70.98
58,600864.SH,20210830,6.0600000000000005,22393.8869,0.0,66.8864,-752.1499999999997,-0.03358729118168404,2.69,70.98
