,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,000498.SZ,20220609,55106.4481,1.3,7.3657,2429.22,0.0440823185626438,61.61,47.92,10.08
1,000498.SZ,20220607,31802.8073,1.14,6.9419,-1213.6,-0.0381601532390506,61.61,47.92,9.5
2,000498.SZ,20220602,16622.101300000002,1.03,6.9711,317.6700000000002,0.0191113021312173,61.61,47.92,9.54
3,000498.SZ,20220601,19900.7384,1.0,6.9784,-652.6299999999997,-0.0327942605385938,61.61,47.92,9.55
4,000498.SZ,20220531,41953.592,0.98,7.1538,-3946.519999999999,-0.0940687033424932,61.61,47.92,9.79
5,000498.SZ,20220527,43391.2905,1.2,7.4168,729.7199999999984,0.0168171997557896,61.61,47.92,10.15
6,000498.SZ,20220526,47525.4647,0.99,7.2122,1490.7800000000002,0.031368025739683,61.61,47.92,9.87
7,000498.SZ,20220524,29460.1648,1.14,6.6496,-1619.8500000000004,-0.0549844174666667,61.61,47.92,9.1
8,000498.SZ,20220523,26539.7725,1.07,6.9565,-234.9699999999996,-0.0088535046786855,61.61,47.92,9.52
9,000498.SZ,20220519,50844.5273,1.17,7.2415,-1441.8399999999992,-0.0283578209212695,61.61,47.92,9.91
10,000498.SZ,20220518,50299.0763,0.75,6.9272,-6023.799999999999,-0.1197596545127807,61.61,47.92,9.48
11,000498.SZ,20220517,72356.82759999999,0.87,7.468,-1283.56,-0.0177393072993155,61.61,47.92,10.22
12,000498.SZ,20220516,34467.351500000004,0.74,7.2853,-2125.61,-0.0616702446661734,61.61,47.92,9.97
13,000498.SZ,20220513,45404.2379,0.7,7.4534,1094.6800000000012,0.0241096437387841,61.61,47.92,10.2
14,000498.SZ,20220512,66724.8079,0.74,7.4607,-1269.3100000000004,-0.0190230596377633,61.61,47.92,10.21
15,000498.SZ,20220511,112224.9947,0.87,7.6287,-197.9999999999991,-0.0017643128478579,61.61,47.92,10.44
16,000498.SZ,20220510,109101.7719,0.82,7.8845,3232.9000000000024,0.0296319660414241,61.61,47.92,10.79
17,000498.SZ,20220506,66728.0991,1.32,7.2415,-7798.970000000001,-0.116876849560967,61.61,47.92,9.91
18,000498.SZ,20220505,103471.0401,1.32,7.7237,1537.9400000000005,0.014863482560083,61.61,47.92,10.57
19,000498.SZ,20220429,125121.7394,1.45,7.6726,-4758.949999999997,-0.0380345575662609,61.61,47.92,10.5
20,000498.SZ,20220428,179592.5962,1.31,7.9503,-10567.7,-0.0588426261638952,61.61,47.92,10.88
21,000498.SZ,20220427,79487.3858,0.84,7.5776,4949.84,0.0622720190151227,61.61,47.92,10.37
22,000498.SZ,20220426,54281.1836,0.84,6.8907,8010.68,0.1475774747107762,61.61,47.92,9.43
23,000498.SZ,20220425,30013.6519,0.76,9.9873,-520.8900000000003,-0.0173551023292837,86.72,89.26,8.57
24,000498.SZ,20220422,22062.3639,0.82,9.9523,1543.9299999999998,0.0699802617252632,86.72,89.26,8.54
25,000498.SZ,20220421,22742.348,0.91,9.4279,-1944.5,-0.085501285971,86.72,89.26,8.09
26,000498.SZ,20220420,31956.985200000003,0.86,10.0456,-5025.420000000001,-0.157255760158502,86.72,89.26,8.62
27,000498.SZ,20220419,25345.7672,0.84,10.7798,1957.9400000000005,0.0772491905472879,86.72,89.26,9.25
28,000498.SZ,20220414,43136.194,0.84,10.838,-2014.1500000000003,-0.046692807436836,86.72,89.26,9.3
29,000498.SZ,20220412,76555.67199999999,0.69,11.0711,-2081.3900000000003,-0.0271879267156063,86.72,89.26,9.5
30,000498.SZ,20220411,87761.72099999999,0.66,11.8286,5118.8200000000015,0.0583263402503239,86.72,89.26,10.15
31,000498.SZ,20220408,52890.0209,0.84,10.7938,2533.3700000000003,0.0478988277351957,86.72,89.26,9.27
32,000498.SZ,20220407,25253.4121,0.94,10.0835,-2222.7499999999995,-0.0880178088884867,86.72,89.26,8.66
33,000498.SZ,20220406,32563.118800000004,1.0,10.3862,3373.92,0.10361169704666,86.72,89.26,8.92
