,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,601618.SH,20220608,3.55,33813.8733,1.8,8.7844,-3530.1900000000005,-0.10440063960374514,25.0,25.46
1,601618.SH,20220607,3.58,32355.0788,1.78,8.8586,353.6100000000006,0.010929041532731503,25.0,25.46
2,601618.SH,20220530,3.53,21741.0184,1.73,8.7349,714.9399999999996,0.03288438410962384,25.0,25.46
3,601618.SH,20220519,3.46,26603.2447,1.7,8.5617,-450.4500000000003,-0.016932145122884212,25.0,25.46
4,601618.SH,20220512,3.49,25962.3276,1.74,8.6359,-3302.63,-0.1272085481272488,25.0,25.46
5,601618.SH,20220427,3.3600000000000003,48188.0654,1.76,8.3142,397.65000000000055,0.008252043253846845,25.11,6.52
6,601618.SH,20220422,3.46,30675.9663,1.66,8.5617,-1811.75,-0.05906089419585782,25.11,6.52
7,601618.SH,20220419,3.68,33463.5334,1.72,9.1061,-465.5499999999997,-0.013912159078813827,25.11,6.52
8,601618.SH,20220414,3.81,49277.850699999995,1.77,9.4277,-1849.6299999999992,-0.03753471333927312,25.11,6.52
9,601618.SH,20220413,3.770000000000001,55133.11459999999,1.77,9.3288,-892.9200000000001,-0.01619571117065097,25.11,6.52
10,601618.SH,20220412,3.8,80536.9081,1.77,9.403,-10296.159999999998,-0.12784399405072266,25.11,6.52
11,601618.SH,20220408,3.93,110394.7882,1.8,9.7247,16703.210000000006,0.15130433485446015,25.11,6.52
12,601618.SH,20220406,3.84,74274.9966,1.8,9.502,4322.43,0.058194953858806374,25.11,6.52
13,601618.SH,20220330,3.810000000000001,56517.5299,1.84,9.4277,-137.21999999999935,-0.002427919271114489,25.11,6.52
14,601618.SH,20220329,3.75,29941.598100000003,1.82,9.8845,-1602.2100000000005,-0.05351117180348501,30.42,33.01
15,601618.SH,20220324,3.82,61456.35919999999,1.77,10.069,2024.8100000000013,0.032947119327563446,30.42,33.01
16,601618.SH,20220318,3.86,68847.1256,1.84,10.1744,2375.66,0.03450630624439606,30.42,33.01
17,601618.SH,20220317,3.75,75072.1003,1.75,9.8845,-1323.4999999999982,-0.017629718560038716,30.42,33.01
18,601618.SH,20220316,3.73,84716.27739999999,1.75,9.8318,-1315.680000000002,-0.015530427450061708,30.42,33.01
19,601618.SH,20220311,4.08,117615.798,1.73,10.7543,-8966.630000000005,-0.07623661236392755,30.42,33.01
20,601618.SH,20220225,4.07,72960.07800000001,1.72,10.728,-2749.08,-0.03767923603371147,30.42,33.01
21,601618.SH,20220223,4.19,79537.4811,1.74,11.0443,2590.579999999998,0.032570556222957854,30.42,33.01
22,601618.SH,20220218,4.37,136798.653,1.95,11.5187,15759.1,0.11519923372344902,30.42,33.01
23,601618.SH,20220217,4.21,83357.7193,1.9,11.097,-2762.0099999999984,-0.0331344238205423,30.42,33.01
24,601618.SH,20220214,4.1,77724.4675,2.06,10.807,-1161.5000000000036,-0.014943814185668158,30.42,33.01
25,601618.SH,20220211,4.18,96484.6409,2.12,11.0179,-2300.319999999998,-0.023841307575411187,30.42,33.01
26,601618.SH,20220128,3.67,83741.63889999999,1.79,9.6736,-8608.34,-0.10279641183377893,30.42,33.01
27,601618.SH,20220126,3.87,51371.3429,2.05,10.2008,662.9500000000003,0.012905054891995052,30.42,33.01
28,601618.SH,20220125,3.82,68182.9152,2.05,10.069,-11584.210000000003,-0.16989901305950617,30.42,33.01
29,601618.SH,20220124,4.03,59293.644799999995,2.09,10.6225,2063.3499999999985,0.03479883901486857,30.42,33.01
30,601618.SH,20220119,4.069999999999999,114137.4108,2.17,10.728,4819.3399999999965,0.04222401722818822,30.42,33.01
31,601618.SH,20220118,4.03,103283.2414,2.07,10.6225,11590.210000000001,0.11221772131562867,30.42,33.01
32,601618.SH,20220117,3.83,39642.3913,2.02,10.0953,-2366.520000000001,-0.05969670149540148,30.42,33.01
33,601618.SH,20220113,4.04,39688.9694,2.17,10.6489,-1794.1599999999999,-0.045205507402265775,30.42,33.01
34,601618.SH,20220112,4.08,58622.1238,2.17,10.7543,4732.710000000001,0.08073248959977122,30.42,33.01
35,601618.SH,20220111,4.07,47325.7953,2.21,10.728,-3636.4699999999993,-0.0768390679321558,30.42,33.01
36,601618.SH,20211231,3.83,30383.034600000003,2.08,10.0953,-2013.639999999999,-0.0662751442214399,30.42,33.01
37,601618.SH,20211222,4.05,64486.233499999995,2.02,10.6752,-3488.1099999999997,-0.05409076962139524,30.42,33.01
38,601618.SH,20211214,3.94,79794.0182,1.86,10.3853,-8570.310000000001,-0.10740541952053244,30.42,33.01
39,601618.SH,20211213,4.069999999999999,78169.7476,1.83,10.728,-1351.1799999999994,-0.01728520356639861,30.42,33.01
40,601618.SH,20211210,4.06,54802.090000000004,1.76,10.7016,-3546.1400000000003,-0.06470811605907731,30.42,33.01
41,601618.SH,20211209,4.09,57584.5461,1.7,10.7807,-1649.6999999999998,-0.028648311252383037,30.42,33.01
42,601618.SH,20211206,4.1,104321.2599,1.66,10.807,-2390.620000000001,-0.02291594256330488,30.42,33.01
43,601618.SH,20211202,3.95,90433.3591,1.86,10.4116,2830.59,0.03130028595830408,30.42,33.01
44,601618.SH,20211122,3.82,49876.2374,1.93,10.069,-669.0600000000004,-0.013414404030405077,30.42,33.01
45,601618.SH,20211119,3.81,52057.3336,1.98,10.0426,3977.5600000000013,0.0764072941300244,30.42,33.01
46,601618.SH,20211117,3.69,36211.1368,1.99,9.7263,-504.97999999999956,-0.013945433494371808,30.42,33.01
47,601618.SH,20211116,3.61,38441.9982,1.88,9.5155,-4844.360000000001,-0.12601738272803936,30.42,33.01
48,601618.SH,20211111,3.84,42613.653399999996,1.98,10.1217,4151.24,0.09741572638782481,30.42,33.01
49,601618.SH,20211101,3.97,64493.935600000004,1.7,10.4644,-7003.08,-0.10858509307656516,30.42,33.01
50,601618.SH,20211029,4.06,58263.6615,1.71,10.7016,-1087.3899999999994,-0.018663262349208853,39.01,37.46
51,601618.SH,20211020,4.19,60643.304599999996,1.78,11.0443,-3423.42,-0.05645173894431868,39.01,37.46
52,601618.SH,20211018,4.15,94164.26879999999,1.9,10.9388,6952.000000000002,0.0738284286449002,39.01,37.46
53,601618.SH,20211013,4.01,72778.85620000001,1.87,10.5698,-2403.16,-0.03302002979266387,39.01,37.46
54,601618.SH,20210930,4.35,75003.034,1.92,11.466,-4329.53,-0.05772473150886136,39.01,37.46
55,601618.SH,20210924,5.02,164003.5149,1.49,13.232,-27418.47,-0.1671822095808021,39.01,37.46
56,601618.SH,20210917,5.140000000000001,146087.3226,1.56,13.5483,-17545.070000000003,-0.12009988059018614,39.01,37.46
57,601618.SH,20210913,5.9,293505.6027,1.64,15.5516,1137.9500000000044,0.003877098050367147,39.01,37.46
58,601618.SH,20210906,5.07,240322.58769999997,1.63,13.3638,3818.5699999999997,0.015889351211409247,39.01,37.46
59,601618.SH,20210903,4.94,209058.5628,1.69,13.0211,-14778.330000000002,-0.07068990526897471,39.01,37.46
60,601618.SH,20210827,4.56,216713.8264,2.06,12.0195,-4894.290000000008,-0.022584115103788358,29.84,12.94
61,601618.SH,20210826,4.5,354046.9169,2.09,11.8614,-31286.15,-0.08836724317200233,29.84,12.94
62,601618.SH,20210820,3.7,143104.8062,1.65,9.7527,-23255.42,-0.16250621217779895,29.84,12.94
63,601618.SH,20210817,4.05,286754.2071,1.91,10.6752,19123.92,0.06669098317128055,29.84,12.94
64,601618.SH,20210813,3.72,91467.7138,1.75,9.8054,-6378.749999999998,-0.06973772203323615,29.84,12.94
