,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,688166.SH,20220608,22.77,6716.3319,1.32,38.2687,-268.9900000000002,-0.04005013510425239,31.53,25.0
1,688166.SH,20220607,23.0,8352.7202,1.28,38.6553,-301.3700000000002,-0.03608046154832293,31.53,25.0
2,688166.SH,20220601,22.05,3469.4989,1.18,37.0587,-295.4599999999999,-0.0851592718475858,31.53,25.0
3,688166.SH,20220525,21.53,4659.7125,0.84,36.1847,-569.7099999999999,-0.12226290785107449,31.53,25.0
4,688166.SH,20220511,22.0,7684.9259999999995,0.87,36.9746,223.84999999999997,0.029128452245343675,31.53,25.0
5,688166.SH,20220506,21.13,3922.2856,0.8,35.5125,-45.31,-0.011551937982282575,31.53,25.0
6,688166.SH,20220505,21.25,6289.7098,0.8,35.7141,-229.8599999999999,-0.03654540627613692,31.53,25.0
7,688166.SH,20220425,19.03,8949.177599999999,0.8,31.9831,-798.7100000000003,-0.08924954176794976,34.0,43.6
8,688166.SH,20220413,22.01,7218.7842,0.8,53.1197,-168.06000000000012,-0.02328092866386006,46.62,45.29
9,688166.SH,20220411,22.91,9004.7342,0.91,55.2918,177.59000000000003,0.019721848091862615,46.62,45.29
10,688166.SH,20220331,26.89,10039.9556,1.39,64.8972,-110.1600000000002,-0.010972160076086413,46.62,45.29
11,688166.SH,20220323,28.23,11723.6754,1.47,68.1312,142.17999999999995,0.012127596094992527,46.62,45.29
12,688166.SH,20220321,30.09,26265.0414,1.76,72.6202,-158.71999999999957,-0.006043013509203895,46.62,45.29
13,688166.SH,20220316,26.57,17610.8682,1.37,64.1249,-348.67999999999984,-0.019799137444001757,46.62,45.29
14,688166.SH,20220315,27.16,19498.904199999997,1.29,65.5489,-995.9800000000002,-0.05107876780070546,46.62,45.29
15,688166.SH,20220304,29.33,11609.5977,1.32,70.786,448.69000000000005,0.03864819536339317,46.62,45.29
16,688166.SH,20220225,29.31,14374.2075,1.41,70.7377,-647.3299999999999,-0.04503413492535153,46.62,45.29
17,688166.SH,20220217,28.97,7154.9133,1.05,69.9172,452.00999999999993,0.06317476970685304,46.62,45.29
18,688166.SH,20220214,29.360000000000003,11057.8623,1.01,70.8584,692.6700000000001,0.06264049788357376,46.62,45.29
19,688166.SH,20220211,28.41,11745.752199999999,1.0,68.5657,-1105.8700000000001,-0.09415063260060945,46.62,45.29
20,688166.SH,20220209,30.21,12527.940200000001,1.08,72.9098,-456.2500000000003,-0.03641859657024866,46.62,45.29
21,688166.SH,20220125,36.080000000000005,59899.871499999994,1.11,87.0767,-3959.269999999999,-0.0660981384576092,46.62,45.29
22,688166.SH,20220121,38.28,32627.069900000002,1.17,92.3862,7414.4400000000005,0.22724811093134661,46.62,45.29
23,688166.SH,20220120,31.9,4639.4454,1.21,76.9885,204.31000000000006,0.0440375912172606,46.62,45.29
24,688166.SH,20220105,32.980000000000004,12764.9669,0.98,79.595,628.4000000000002,0.04922848644441062,46.62,45.29
25,688166.SH,20211229,35.059999999999995,2505.5297,1.03,84.615,161.42,0.06442549852831518,46.62,45.29
26,688166.SH,20211224,35.919999999999995,6442.9493,1.03,86.6905,718.9599999999998,0.11158864776415357,46.62,45.29
27,688166.SH,20211223,35.06,3800.4278,1.03,84.615,436.08000000000004,0.1147449768681305,46.62,45.29
28,688166.SH,20211222,35.36,5147.4987,1.13,85.339,-288.73,-0.0560913206252971,46.62,45.29
29,688166.SH,20211221,34.87,8563.1834,1.14,84.1564,-641.8299999999999,-0.07495226599958141,46.62,45.29
