,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600132.SH,20220608,43265.4315,8.89,54.5703,-607.81,-0.0140483979687108,17.12,15.33,131.5
1,600132.SH,20220606,50904.5793,8.84,53.317,2517.8500000000004,0.0494621512371481,17.12,15.33,128.48
2,600132.SH,20220601,35018.913400000005,8.94,53.205,179.73000000000002,0.0051323694126957,17.12,15.33,128.21
3,600132.SH,20220526,54971.7742,8.86,48.8891,1223.469999999999,0.0222563309590251,17.12,15.33,117.81
4,600132.SH,20220523,29658.8076,9.18,49.6901,-1770.88,-0.059708401763259,17.12,15.33,119.74
5,600132.SH,20220519,33498.9834,9.1,48.1048,-2518.6900000000005,-0.0751870577660574,17.12,15.33,115.92
6,600132.SH,20220512,39184.0788,8.97,50.2129,529.9700000000003,0.0135251361325865,17.12,15.33,121.0
7,600132.SH,20220511,71292.7286,8.88,49.9598,44.65000000000055,0.0006262910801256,17.12,15.33,120.39
8,600132.SH,20220429,69087.12269999999,8.74,52.0596,-2891.2,-0.041848609219906,17.12,15.33,125.45
9,600132.SH,20220427,64563.4504,8.72,52.2713,573.1399999999994,0.008877158770932,19.9,8.3,125.96
10,600132.SH,20220413,91648.9829,9.12,48.0882,8235.060000000001,0.089854352328006,19.9,8.3,115.88
11,600132.SH,20220328,58139.40870000001,9.38,46.1797,-1112.3000000000006,-0.0191316015224626,23.89,-1.94,102.75
12,600132.SH,20220317,48161.2676,9.5,52.9886,985.1000000000004,0.0204541958526025,23.89,-1.94,117.9
13,600132.SH,20220311,35626.2486,9.48,55.3302,1921.59,0.0539374779976132,23.89,-1.94,123.11
14,600132.SH,20220310,53053.98390000001,9.55,55.2763,1948.8,0.0367323970179739,23.89,-1.94,122.99
15,600132.SH,20220309,71035.9227,9.62,52.6381,-1335.020000000001,-0.0187935899085604,23.89,-1.94,117.12
16,600132.SH,20220307,60035.7508,9.5,55.6223,1046.4999999999995,0.0174312802964063,23.89,-1.94,123.76
17,600132.SH,20220304,27093.7639,9.53,60.1212,-115.57999999999988,-0.0042659263004797,23.89,-1.94,133.77
18,600132.SH,20220225,53295.25,9.43,60.9482,-9531.04,-0.1788346991523635,23.89,-1.94,135.61
19,600132.SH,20220224,41745.8542,9.27,60.247,-2564.7200000000003,-0.0614365198448855,23.89,-1.94,134.05
20,600132.SH,20220222,29925.6947,9.2,63.0965,-3117.1700000000005,-0.1041636637427835,23.89,-1.94,140.39
21,600132.SH,20220217,25513.6414,9.08,63.8291,-1368.35,-0.0536320934572671,23.89,-1.94,142.02
22,600132.SH,20220210,45301.0287,8.96,62.283,-868.7099999999996,-0.0191763857230023,23.89,-1.94,138.58
23,600132.SH,20220127,38218.8873,9.11,60.8538,2730.1000000000004,0.0714332674986066,23.89,-1.94,135.4
24,600132.SH,20220124,40060.5288,9.17,61.7392,1374.239999999999,0.0343040903643788,23.89,-1.94,137.37
25,600132.SH,20220118,39020.9689,9.11,58.7954,2961.2000000000003,0.07588740319567,23.89,-1.94,130.82
26,600132.SH,20220117,33196.8678,9.18,57.7302,3412.36,0.1027916254195523,23.89,-1.94,128.45
27,600132.SH,20220111,42279.748,9.24,56.7999,-467.7600000000002,-0.0110634528852915,23.89,-1.94,126.38
28,600132.SH,20220107,84144.7377,9.21,59.101,-7658.91,-0.091020665217428,23.89,-1.94,131.5
29,600132.SH,20220105,54368.76090000001,8.86,63.1369,616.7900000000006,0.0113445660667981,23.89,-1.94,140.48
30,600132.SH,20211223,39183.5351,8.31,70.3189,2276.4600000000005,0.0580973614093333,23.89,-1.94,156.46
31,600132.SH,20211222,37137.1598,8.29,70.8852,-2152.26,-0.0579543511563854,23.89,-1.94,157.72
32,600132.SH,20211221,30800.3629,8.23,69.2223,775.34,0.0251730800223785,23.89,-1.94,154.02
33,600132.SH,20211214,39578.0217,8.03,72.0493,-3440.92,-0.0869401716458203,23.89,-1.94,160.31
34,600132.SH,20211210,48604.4094,7.92,73.2043,-3437.36,-0.0707211555995164,23.89,-1.94,162.88
35,600132.SH,20211203,44462.6881,7.84,67.6403,3996.91,0.0898935752829573,23.89,-1.94,150.5
36,600132.SH,20211202,46437.4558,7.87,66.1661,-824.26,-0.0177498957640999,23.89,-1.94,147.22
37,600132.SH,20211129,47415.4434,7.89,65.4335,-422.3499999999997,-0.0089074354200808,23.89,-1.94,145.59
38,600132.SH,20211126,35226.3882,7.81,67.2133,1603.15,0.0455099169093923,23.89,-1.94,149.55
39,600132.SH,20211122,93249.5802,7.73,69.8111,-4732.740000000001,-0.0507534724537022,23.89,-1.94,155.33
40,600132.SH,20211118,30174.279,7.72,72.5841,-702.1400000000006,-0.0232694872344754,23.89,-1.94,161.5
41,600132.SH,20211116,44491.0471,7.77,73.3032,2396.87,0.0538730858505687,23.89,-1.94,163.1
42,600132.SH,20211115,69749.091,7.85,71.865,-2212.2200000000003,-0.0317168291125113,23.89,-1.94,159.9
43,600132.SH,20211110,52141.1822,8.21,68.3144,-1600.91,-0.0307033698211775,23.89,-1.94,152.0
44,600132.SH,20211105,44104.1555,8.24,71.5549,1340.17,0.0303864791153296,23.89,-1.94,159.21
45,600132.SH,20211104,80188.6853,8.25,73.0066,12293.509999999998,0.1533072896008684,23.89,-1.94,162.44
46,600132.SH,20211103,68384.0613,8.45,72.3594,-2806.2500000000014,-0.0410366092134981,23.89,-1.94,161.0
47,600132.SH,20211101,202403.5723,8.34,71.056,3098.360000000008,0.0153078325880911,23.89,-1.94,158.1
48,600132.SH,20211028,52314.9123,8.03,61.4695,636.6100000000001,0.0121688056428224,27.51,-3.34,136.77
49,600132.SH,20211025,65522.965,8.01,61.065,-1367.1599999999994,-0.0208653561388743,27.51,-3.34,135.87
50,600132.SH,20211021,31556.2227,8.0,56.1392,-2399.98,-0.0760540962971464,27.51,-3.34,124.91
51,600132.SH,20211020,32282.2956,7.99,57.0605,-3215.1000000000004,-0.0995932891463889,27.51,-3.34,126.96
52,600132.SH,20211013,37268.7199,7.94,61.7976,1820.3299999999997,0.0488433733405477,27.51,-3.34,137.5
53,600132.SH,20211012,33641.9142,7.94,60.0763,-62.08999999999946,-0.0018456143616227,27.51,-3.34,133.67
54,600132.SH,20210928,68533.9372,7.7,60.3504,5563.72,0.0811819695075099,27.51,-3.34,134.28
55,600132.SH,20210923,50451.2195,7.53,58.4853,-2277.97,-0.0451519313621348,27.51,-3.34,130.13
56,600132.SH,20210917,68801.9801,7.53,60.292,9523.31,0.1384162197971392,27.51,-3.34,134.15
57,600132.SH,20210916,68789.465,7.53,55.9639,-9735.09,-0.1415200714237274,27.51,-3.34,124.52
58,600132.SH,20210908,45521.4356,6.79,62.0088,-570.9800000000002,-0.0125431017821415,27.51,-3.34,137.97
59,600132.SH,20210902,50027.0131,6.57,61.1234,-1616.6900000000005,-0.0323163407091358,27.51,-3.34,136.0
60,600132.SH,20210827,66858.0902,6.32,64.2695,4574.76,0.0684249278780625,27.51,-3.34,143.0
61,600132.SH,20210819,21562.0449,6.72,70.0538,-9364.88,-0.4343224422095512,56.9,111.65,155.87
62,600132.SH,20210816,77461.2089,6.93,80.4492,941.8500000000022,0.0121589891685772,56.9,111.65,179.0
63,600132.SH,20210812,52682.8481,7.08,79.4605,-860.1699999999996,-0.0163273253254506,56.9,111.65,176.8
64,600132.SH,20210811,105939.0274,7.18,79.2807,619.2900000000013,0.0058457210265081,56.9,111.65,176.4
65,600132.SH,20210802,130060.3287,7.44,73.447,-6602.160000000002,-0.0507622890545562,56.9,111.65,163.42
