,Code,Date,Close,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy
0,603508.SH,20220606,19.86,6946.6874,0.27,14.0304,307.31000000000006,0.0442383516494495,-20.59,-29.37
1,603508.SH,20220526,18.380000000000003,1955.1661,0.25,12.9848,14.170000000000016,0.0072474660848508045,-20.59,-29.37
2,603508.SH,20220524,17.82,2809.0993,0.2,12.5892,-134.86,-0.048008270836135986,-20.59,-29.37
3,603508.SH,20220523,18.56,2554.1985,0.23,13.112,-2.9399999999999977,-0.0011510460130643714,-20.59,-29.37
4,603508.SH,20220519,18.04,1765.4339,0.2,12.7446,54.03999999999999,0.030610038699268205,-20.59,-29.37
5,603508.SH,20220518,17.99,2394.7425,0.19,12.7093,-28.42000000000001,-0.011867664268705305,-20.59,-29.37
6,603508.SH,20220511,17.729999999999997,3085.903,0.22,12.5256,60.620000000000005,0.019644168983924643,-20.59,-29.37
7,603508.SH,20220429,17.5,4115.697099999999,0.2,12.3631,175.37,0.04261003561219314,-20.59,-29.37
8,603508.SH,20220413,19.08,1830.8743,0.35,,-27.989999999999995,-0.015287778085038386,30.15,46.7
9,603508.SH,20220331,20.51,2509.9084,0.45,,64.28999999999999,0.025614480592200096,30.15,46.7
10,603508.SH,20220330,20.42,2053.5878000000002,0.42,,31.810000000000002,0.015489963467839067,30.15,46.7
11,603508.SH,20220323,21.08,3310.7771999999995,0.41,,-864.92,-0.2612437949614973,30.15,46.7
12,603508.SH,20220318,20.96,2690.2051,0.42,,-97.49000000000001,-0.03623887264208963,30.15,46.7
13,603508.SH,20220317,20.47,4223.5622,0.39,,291.7,0.0690649234430595,30.15,46.7
14,603508.SH,20220316,20.31,4644.2357,0.39,,-144.31000000000006,-0.031072927672469348,30.15,46.7
15,603508.SH,20220315,19.9,6556.9057,0.4,,-146.06000000000006,-0.022275751197702913,30.15,46.7
16,603508.SH,20220308,23.32,4956.7819,0.6,,130.23999999999995,0.02627511208431421,30.15,46.7
17,603508.SH,20220307,23.7,4116.112,0.7,,-141.95999999999998,-0.034488857446055884,30.15,46.7
18,603508.SH,20220208,22.89,4535.4773000000005,0.69,,213.65000000000003,0.0471063982615457,30.15,46.7
19,603508.SH,20220128,22.03,3599.5256999999997,0.55,,360.79,0.10023265009609462,30.15,46.7
20,603508.SH,20220126,22.49,4546.5063,0.66,,-402.83,-0.08860209871478678,30.15,46.7
21,603508.SH,20220120,23.86,7861.3788,1.04,,-314.60999999999996,-0.04001969730806,30.15,46.7
22,603508.SH,20220113,23.06,2330.715,1.2,,67.46999999999997,0.028948198299663393,30.15,46.7
23,603508.SH,20220112,23.09,2697.8175,1.22,,-151.42000000000002,-0.05612685068578583,30.15,46.7
24,603508.SH,20220105,23.38,4078.8959000000004,1.22,,-31.49000000000001,-0.007720226446573448,30.15,46.7
25,603508.SH,20220104,23.53,6128.2657,1.18,,-437.98999999999995,-0.07147046512686288,30.15,46.7
26,603508.SH,20211229,22.76,3854.7392,1.07,,239.76000000000002,0.062198760424570364,30.15,46.7
27,603508.SH,20211223,22.08,2437.0686,1.12,,-93.13,-0.038213942767142454,30.15,46.7
28,603508.SH,20211217,22.74,3730.9728999999998,1.0,,-51.29999999999998,-0.013749764840157372,30.15,46.7
29,603508.SH,20211214,22.09,3718.2682999999997,0.99,,27.870000000000033,0.00749542468465765,30.15,46.7
30,603508.SH,20211201,22.36,4678.9364000000005,0.74,,493.71,0.10551757018966959,30.15,46.7
31,603508.SH,20211130,21.86,4384.8042000000005,0.74,,21.140000000000015,0.004821195892851958,30.15,46.7
32,603508.SH,20211129,21.33,2443.9209,0.7,,-389.65999999999997,-0.15944051217042252,30.15,46.7
33,603508.SH,20211122,21.4,2906.3558000000003,0.36,,-67.09999999999995,-0.023087331564841423,30.15,46.7
34,603508.SH,20211118,21.01,2323.4319,0.27,,79.50000000000003,0.03421662584558645,30.15,46.7
35,603508.SH,20211117,21.37,3515.857,0.28,,46.099999999999994,0.013112023611881823,30.15,46.7
36,603508.SH,20211116,20.86,2710.8947,0.3,,233.53999999999996,0.08614867999114831,30.15,46.7
37,603508.SH,20211115,20.97,2584.3466,0.28,,-7.039999999999992,-0.0027240928132472603,30.15,46.7
38,603508.SH,20211111,20.43,3917.7256,0.24,,-40.09000000000003,-0.010232978031947932,30.15,46.7
39,603508.SH,20211109,20.26,1692.8080000000002,0.2,,78.28,0.046242692614874216,30.15,46.7
40,603508.SH,20211104,20.35,2146.5122,0.21,,-36.81000000000002,-0.01714874949231596,30.15,46.7
41,603508.SH,20211101,20.52,2493.4957999999997,0.2,,116.38999999999999,0.046677439761478645,30.15,46.7
42,603508.SH,20211029,20.41,2227.2952,0.2,,-117.72000000000001,-0.05285334427156311,30.15,46.7
43,603508.SH,20211027,21.06,5838.2155,0.25,,-343.86,-0.05889813419871192,30.15,46.7
44,603508.SH,20211026,22.41,2954.1876,0.26,,30.0,0.010155076136667827,34.39,49.79
45,603508.SH,20211022,22.9,3938.7522,0.29,,-237.43,-0.06028051218860633,34.39,49.79
46,603508.SH,20211021,23.56,5883.1765,0.27,,416.59000000000003,0.07081038619188122,34.39,49.79
