,Code,Date,Amount,North,PE,MainForce,MainForceRatio,rev_yoy,profit_yoy,Close
0,600023.SH,20220607,7020.0875,0.02,,-512.5899999999999,-0.0730176083987557,26.67,-40.46,3.42
1,600023.SH,20220527,6088.1718,0.02,,-258.06000000000006,-0.0423871087212092,26.67,-40.46,3.41
2,600023.SH,20220525,5420.4148000000005,0.02,,470.4699999999999,0.0867959404140066,26.67,-40.46,3.4
3,600023.SH,20220517,4829.7261,0.02,,-564.5,-0.1168803340628364,26.67,-40.46,3.44
4,600023.SH,20220513,5841.7145,0.02,,52.02000000000007,0.0089049199511547,26.67,-40.46,3.51
5,600023.SH,20220512,6766.2379,0.02,,213.1899999999999,0.0315079078138827,26.67,-40.46,3.48
6,600023.SH,20220426,9082.8686,0.02,7.1285,-1267.6999999999998,-0.1395704436371566,36.63,-56.59,3.19
7,600023.SH,20220421,7524.338099999999,0.02,7.5084,67.77000000000004,0.0090067723033339,36.63,-56.59,3.36
8,600023.SH,20220413,5469.749,0.02,7.6425,-865.1200000000001,-0.158164478845373,36.63,-56.59,3.42
9,600023.SH,20220329,3462.7384,0.02,7.5531,-350.5799999999999,-0.1012435706953779,36.63,-56.59,3.38
10,600023.SH,20220328,4673.8678,0.02,7.5754,409.05,0.0875185215978937,36.63,-56.59,3.39
11,600023.SH,20220318,6643.520600000001,0.02,7.6425,140.10000000000002,0.0210882163893644,36.63,-56.59,3.42
12,600023.SH,20220315,11800.182,0.02,7.3967,-1292.52,-0.1095339037991108,36.63,-56.59,3.31
13,600023.SH,20220311,6259.981,0.02,7.8883,-805.4599999999999,-0.1286681221556423,36.63,-56.59,3.53
14,600023.SH,20220309,10408.7635,0.02,7.8436,-55.1600000000002,-0.0052993806613052,36.63,-56.59,3.51
15,600023.SH,20220308,11438.9926,0.02,7.9553,-1190.05,-0.1040345108711758,36.63,-56.59,3.56
16,600023.SH,20220217,5584.499,0.02,8.3129,205.86000000000007,0.0368627516989438,36.63,-56.59,3.72
17,600023.SH,20220216,4626.71,0.02,8.3576,-548.53,-0.1185572469422116,36.63,-56.59,3.74
18,600023.SH,20220210,13494.4479,0.02,8.581,13.479999999999563,0.0009989293448603,36.63,-56.59,3.84
19,600023.SH,20220209,12989.5994,0.02,8.4469,-2610.5,-0.2009684763642518,36.63,-56.59,3.78
20,600023.SH,20220208,8942.413,0.02,8.3129,-2111.7700000000004,-0.2361521437222817,36.63,-56.59,3.72
21,600023.SH,20220128,10500.7725,0.02,8.0894,134.14000000000033,0.0127742982718652,36.63,-56.59,3.62
22,600023.SH,20220121,9213.6703,0.02,8.3799,226.79999999999984,0.0246155975431419,36.63,-56.59,3.75
23,600023.SH,20220120,7807.8393,0.02,8.514,1470.0099999999998,0.1882735983052315,36.63,-56.59,3.81
24,600023.SH,20220118,12432.234,0.02,8.4469,2206.95,0.1775183768259187,36.63,-56.59,3.78
25,600023.SH,20220117,5177.4876,0.02,8.3576,-24.5,-0.0047320248531353,36.63,-56.59,3.74
26,600023.SH,20220114,11158.704,0.02,8.3352,-291.0899999999998,-0.0260863627173908,36.63,-56.59,3.73
27,600023.SH,20220105,14642.8962,0.02,8.7821,-2347.25,-0.1602995724302136,36.63,-56.59,3.93
28,600023.SH,20211230,10803.977,0.02,8.8715,1037.3399999999997,0.0960146434965568,36.63,-56.59,3.97
29,600023.SH,20211224,31142.3671,0.02,9.1173,2408.88,0.077350574934299,36.63,-56.59,4.08
30,600023.SH,20211221,12114.0546,0.02,8.8715,593.7299999999998,0.0490116661683198,36.63,-56.59,3.97
31,600023.SH,20211213,25358.8212,0.02,8.6481,-3115.01,-0.1228373344104812,36.63,-56.59,3.87
32,600023.SH,20211210,22893.7666,0.02,8.4469,-1572.8599999999997,-0.0687025436871536,36.63,-56.59,3.78
33,600023.SH,20211209,19358.289,0.02,8.6034,-1558.83,-0.0805251951760819,36.63,-56.59,3.85
34,600023.SH,20211206,17899.7002,0.02,8.3576,-258.6400000000005,-0.0144494040185097,36.63,-56.59,3.74
